idx,rot_sign,SMILES,point_group,is_point_group_chiral,point_group_noH,is_point_group_noH_chiral
125457,-1,COc1cc2c(cc1OC)[C@@H](CCC1OCCO1)N([C@H](C)c1ccccc1)CC2,C1,True,C1,True
125458,-1,COc1cc2c(cc1OC)C(CCCOC1CCCCO1)N([C@@H](C)c1ccccc1)CC2,C1,True,C1,True
125459,-1,COc1cc2c(cc1OC)[C@H](CCCOC1CCCCO1)N([C@@H](C)c1ccccc1)CC2,C1,True,C1,True
125460,-1,COc1cc2c(cc1OC)[C@@H](CCCOC1CCCCO1)N([C@@H](C)c1ccccc1)CC2,C1,True,C1,True
125463,-1,CO[C@H]1[C@H](O)[C@@H](O)[C@H](Oc2ccc3c(c2)OC[C@@H]2c4cc5c(cc4O[C@H]32)OCO5)O[C@@H]1CO,C1,True,C1,True
125465,-1,CC(=C=C(c1ccccc1)C(C)(C)C)c1ccccc1C(c1ccccc1)c1ccccc1,C1,True,C1,True
125466,-1,CC(=C=C(c1ccccc1C(c1ccccc1)c1ccccc1)C(C)(C)C)c1ccccc1P(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C1,True,C1,True
125467,-1,CC(=C=C(c1ccccc1P(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C)c1ccccc1C(c1ccccc1)c1ccccc1,C1,True,C1,True
125468,-1,O=C1N[C@H](CI)CS1,C1,True,C1,True
125470,-1,C[C@@H]1[C@H]2C[C@@H](C[C@H]1B(Cl)[C@H]1[C@H](C)C[C@H]3C[C@@H]1C3(C)C)C2(C)C,C1,True,C1,True
125471,-1,COC(=O)[C@H](NC(=O)OC(C)(C)C)c1cccc(OC)c1,C1,True,C1,True
125472,-1,COC(=O)[C@H](NC(=O)OC(C)(C)C)c1cccc(C)c1,C1,True,C1,True
125473,-1,COC(=O)[C@H](NC(=O)OC(C)(C)C)c1cccc(Cl)c1,C1,True,C1,True
125474,-1,COC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccccc1OC,C1,True,C1,True
125475,-1,COC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccc2c(c1)OCO2,C1,True,C1,True
125476,-1,C[C@H]1[C@H](O)CC[C@@H](CCCCCCCCCc2ccccc2)N1C,C1,True,C1,True
125480,-1,FC1(F)CC=CCN2C1=N[C@H](c1ccccc1)[C@H]2c1ccccc1,C1,True,C1,True
125483,-1,C[C@H](O)[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CCO,C1,True,C1,True
125484,-1,C[C@@H](O)[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CCO,C1,True,C1,True
125485,-1,COCO[C@@H]1C=CCN2C[C@@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]12,C1,True,C1,True
125486,-1,COCO[C@H]1C=CCN2C[C@@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]12,C1,True,C1,True
125487,-1,C=C[C@H](OCOC)[C@@H]1[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)CN1[S@](=O)C(C)(C)C,C1,True,C1,True
125488,-1,C=C[C@@H](OCOC)[C@@H]1[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)CN1[S@](=O)C(C)(C)C,C1,True,C1,True
125496,-1,C/C=C(\C)C[C@H](C)C[C@H](C)[C@@H](O)c1ccco1,C1,True,C1,True
125497,-1,C#CC[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,True,C1,True
125498,-1,C/C=C(\C)C[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,True,C1,True
125499,-1,C/C(=C\I)C[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,True,C1,True
125500,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O[C@@H]1OC(=O)C[C@H]1C(Sc1ccccc1)Sc1ccccc1,C1,True,C1,True
125501,-1,COc1cc2c(cc1OC)[C@H](Cc1ccc3c(c1)OCO3)NCC2,C1,True,C1,True
125502,-1,COc1cc2c(cc1OC)[C@H](Cc1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1)NCC2,C1,True,C1,True
125503,-1,COc1cc2c(cc1OC)[C@H](Cc1ccc(OC)c(O[Si](C(C)C)(C(C)C)C(C)C)c1)NCC2,C1,True,C1,True
125504,-1,COc1cc2c(cc1OC)[C@H](Cc1ccc(OC)c(O[Si](C(C)C)(C(C)C)C(C)C)c1)N(C)CC2,C1,True,C1,True
125505,-1,COC(=O)[C@@H](O)C(c1ccccc1)c1ccccc1,C1,True,C1,True
125506,-1,CCCNC(=O)O[C@@H](C(=O)OC(C)(C)C)C(C)C,C1,True,C1,True
125507,-1,CCCNC(=O)O[C@@H](C(=O)OC)C(OC)(c1ccccc1)c1ccccc1,C1,True,C1,True
125508,-1,CSc1ccc(/C=C/C(=O)N2[C@@H]3C[C@H]4CC[C@]3(CS2(=O)=O)C4(C)C)cc1,C1,True,C1,True
125509,-1,CO[C@]1(C)/C=C/[C@](O)(C(C)C)CCC2=C[C@H](C/C(C)=C/CC1)OC2=O,C1,True,C1,True
125510,-1,C/C1=C\CC[C@@](C)(O)/C=C/[C@](O)(C(C)C)CCC2=C[C@H](C1)OC2=O,C1,True,C1,True
125511,-1,C/C1=C\CC[C@](C)(O)/C=C/[C@](O)(C(C)C)CCC2=C[C@H](C1)OC2=O,C1,True,C1,True
125512,-1,C=C1C[C@H]2C=C(CC[C@@](O)(C(C)C)/C=C/[C@](C)(O)CC[C@H]1O)C(=O)O2,C1,True,C1,True
125515,-1,CC1=CC[C@]2(CCCCC2=O)C1,C1,True,C1,True
125516,-1,COc1cc([C@@H]2OCC3C2CO[C@H]3c2cc(OC)c(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc(OC)c1O,C1,True,C1,True
125517,-1,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@H](O)c1ccccc1,C1,True,C1,True
125518,-1,CCC[C@@H](O)C[C@H]1CC=CCN1C(=O)OCc1ccccc1,C1,True,C1,True
125519,-1,CCC[C@@H](O)C[C@@H]1CC=CCN1C(=O)OCc1ccccc1,C1,True,C1,True
125520,-1,[N-]=[N+]=N[C@H]1Cc2ccccc2[C@H](c2ccccc2)C1,C1,True,C1,True
125521,-1,CS(=O)(=O)O[C@H]1Cc2ccccc2[C@@H](c2ccccc2)C1,C1,True,C1,True
125522,-1,Cc1ccc(S(=O)(=O)N[C@@H](c2cccc(Cl)c2)c2ccco2)cc1,C1,True,C1,True
125523,-1,Cc1ccc([C@H](NS(=O)(=O)c2ccc(C)cc2)c2ccco2)cc1,C1,True,C1,True
125524,-1,COc1cccc([C@@H](NS(=O)(=O)c2ccc(C)cc2)c2ccco2)c1,C1,True,C1,True
125525,-1,Cc1ccc(S(=O)(=O)N[C@H](c2ccc(Br)cc2)c2ccc(C)o2)cc1,C1,True,C1,True
125526,-1,Cc1ccc(S(=O)(=O)N[C@@H](c2ccc(Br)c(F)c2)c2ccco2)cc1,C1,True,C1,True
125527,-1,Cc1ccc(S(=O)(=O)N[C@@H](c2ccc(C(F)(F)F)cc2)c2ccco2)cc1,C1,True,C1,True
125528,-1,Cc1ccc(S(=O)(=O)N[C@@H](c2cccc(C(F)(F)F)c2)c2ccco2)cc1,C1,True,C1,True
125529,-1,CC1(C)OC(=O)[C@@H]2CCCC[C@@H]21,C1,True,C1,True
125530,-1,CC1(C)CCC[C@@H]1C1=CC=C(C(=O)O)CC1,C1,True,C1,True
125531,-1,CC1(C)Oc2cc(-c3ccc(O)cc3)cc(O)c2C[C@@H]1O,C1,True,C1,True
125532,-1,C[C@H](COC(=O)c1ccncc1)OC(=O)c1ccncc1,C1,True,C1,True
125534,-1,CC1=C(N[C@H](C)c2cccc3ccccc23)COC1=O,C1,True,C1,True
125535,-1,COC(=O)[C@@]1(C)CCC(=O)[C@]2(C)[C@@H]3CC(=O)OC[C@@H]3O[C@H]3O[C@@]312,C1,True,C1,True
125536,-1,CC(=O)NC1(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)CSCC1O,C1,True,C1,True
125537,-1,CC(=O)NC1(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)CS(=O)(=O)CC1O,C1,True,C1,True
125538,-1,CC(=O)NC1(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)CS(=O)(=O)CC1OC(C)=O,C1,True,C1,True
125539,-1,CCCCCCC[C@@H](C#CCCCC(=O)OC)OC(=O)c1ccccc1,C1,True,C1,True
125540,-1,CCCCCC[C@@H](C#CCCCCC(=O)OC)OC(=O)c1ccccc1,C1,True,C1,True
125541,-1,OC[C@H]1O[C@H](Oc2ccc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,C1,True,C1,True
125542,-1,CC(C)(C)OC(=O)NC[C@H]1C[C@@H]1c1ccccc1O,C1,True,C1,True
125543,-1,CC1(C)C2CC(O)[C@](C)(O)C1C2,C1,True,C1,True
125544,-1,COB1OC2CC3CC(C3(C)C)[C@@]2(C)O1,C1,True,C1,True
125549,-1,CO[P@@](=S)(OCCCN=[N+]=[N-])Oc1ccc([N+](=O)[O-])cc1,C1,True,C1,True
125550,-1,C[C@@H](c1cccc2ccccc12)N1CCCO[P@@]1(=S)Cl,C1,True,C1,True
125551,-1,CO[P@]1(=S)OCCCN1[C@@H](C)c1cccc2ccccc12,C1,True,C1,True
125553,-1,CC1=C[S@@](=O)c2ccccc21,C1,True,C1,True
125555,-1,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)[C@H](C(=O)O[C@H]2C[C@@H](C)CC[C@@H]2C(C)C)[C@H]3c2ccccc2)cc1,C1,True,C1,True
125556,-1,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)[C@H](C(=O)O)[C@H]3c2ccccc2)cc1,C1,True,C1,True
125557,-1,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)[C@H](C(=O)NOCC2CC2)[C@H]3c2ccccc2)cc1,C1,True,C1,True
125558,-1,O=C(O)C[C@@H]1CC(=O)N[C@H]1C(=O)O,C1,True,C1,True
125559,-1,CCOC(=O)C[C@@H]1CC(=O)N[C@H]1C(=O)OC,C1,True,C1,True
125560,-1,CCOC(=O)C[C@@H]1CC(=O)N[C@H]1C(=O)O,C1,True,C1,True
125561,-1,CCCCOC(=O)C[C@@H]1CC(=O)N[C@H]1C(=O)OC,C1,True,C1,True
125562,-1,CCCCOC(=O)C[C@@H]1CC(=O)N[C@H]1C(=O)O,C1,True,C1,True
125563,-1,COC(=O)[C@@H]1NC(=O)C[C@H]1CC(=O)OCc1ccccc1,C1,True,C1,True
125564,-1,O=C1C[C@@H](CC(=O)OCc2ccccc2)[C@H](C(=O)O)N1,C1,True,C1,True
125565,-1,COc1cc2c(c3oc4cccc(F)c4c(=O)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125566,-1,COc1cccc2oc3c4c(cc(OC)c3c(=O)c12)OC(C)(C)[C@H](OC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C)[C@@H]4OC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C,C1,True,C1,True
125567,-1,COc1cc2c(c3oc4ccc(Br)cc4c(=O)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125568,-1,COc1cc2c(c3oc4ccccc4c(=NO)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125569,-1,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125570,-1,COc1cc2c(c3oc4ccc(C#N)cc4c(=O)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125571,-1,COc1cc2c(c3oc4cc(C#N)ccc4c(=O)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125572,-1,COc1cc2c(c3oc4ccc(CBr)cc4c(=O)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125573,-1,COc1c(Br)c2c(c3oc4ccc(C)cc4c(=O)c13)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C(C)(C)O2,C1,True,C1,True
125574,-1,Cc1ccc([C@H](NC(=O)C(C)(C)C)c2ccccc2)cc1,C1,True,C1,True
125575,-1,O=[P@@]1(F)OC[C@H]2CN(Cc3ccccc3)CC[C@H]2O1,C1,True,C1,True
125576,-1,O=[P@@]1(F)OC[C@H]2CN(Cc3ccccc3)CC[C@@H]2O1,C1,True,C1,True
125577,-1,O=[P@@]1(F)OC[C@@H]2CN(Cc3ccccc3)CC[C@@H]2O1,C1,True,C1,True
125578,-1,O=[P@]1(F)OC[C@H]2CN(Cc3ccccc3)CC[C@@H]2O1,C1,True,C1,True
125579,-1,CCCCCCCN(CCc1ccc(O[C@H](C)C(=O)O)cc1)c1nc2ccccc2o1,C1,True,C1,True
125580,-1,CCCCCCCN(CCc1ccc(O[C@@H](C)C(=O)O)cc1)c1nc2ccccc2o1,C1,True,C1,True
125588,-1,COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@]3(C)[C@@H]1OC(=O)C(C)(C)N)OCO4,C1,True,C1,True
125589,-1,COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@]3(C)[C@@H]1OC(=O)C(C)(C)O)OCO4,C1,True,C1,True
125590,-1,COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@]3(C)[C@@H]1OC(=O)C1(N)CCCCC1)OCO4,C1,True,C1,True
125591,-1,COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@]3(C)[C@@H]1OC(=O)C(O)(c1ccccc1)c1ccccc1)OCO4,C1,True,C1,True
125592,-1,COC1=C[C@]23CCCN2CCc2cc4c(cc2[C@]3(C)[C@@H]1OC(=O)C(O)(Cc1ccccc1)Cc1ccccc1)OCO4,C1,True,C1,True
125596,-1,CC1(C)O[C@H]2[C@H](n3c(Br)nc4c(N)ncnc43)OC[C@H]2O1,C1,True,C1,True
125597,-1,CC1(C)O[C@H]2[C@H](n3cnc4c(Cl)nc(I)nc43)OC[C@H]2O1,C1,True,C1,True
125598,-1,CC1(C)O[C@H]2[C@H](n3cnc4c(N)nc(I)nc43)OC[C@H]2O1,C1,True,C1,True
125599,-1,CCCCC#Cc1nc(Cl)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125600,-1,CCCC/C=C/c1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125601,-1,CCCC/C=C/c1nc2c(N)ncnc2n1[C@@H]1OC[C@@H](O)[C@H]1O,C1,True,C1,True
125602,-1,CCCCC#Cc1nc2c(N)ncnc2n1[C@@H]1OC[C@@H](O)[C@H]1O,C1,True,C1,True
125603,-1,CCCCCCc1nc2c(N)ncnc2n1[C@@H]1OC[C@@H](O)[C@H]1O,C1,True,C1,True
125604,-1,CCCCC#Cc1nc(Cl)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125605,-1,CCCCCCc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125606,-1,CCCCC#Cc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125607,-1,CCCCC#Cc1nc(Cl)c2ncn([C@@H]3SC[C@H]4OC(C)(C)O[C@@H]34)c2n1,C1,True,C1,True
125608,-1,CCCCC#Cc1nc(NCc2cccc(F)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125609,-1,CCCCC#Cc1nc(NCc2cccc(F)c2)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125610,-1,CCCCC#Cc1nc(NCc2cccc(Cl)c2)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125611,-1,CCCCC#Cc1nc(NCc2cccc(Br)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125612,-1,CCCCC#Cc1nc(NCc2cccc(Cl)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125613,-1,CCCCC#Cc1nc(NCc2cccc(Br)c2)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125614,-1,CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1nc(Cl)c2ncn([C@@H]3OC[C@H]4OC(C)(C)O[C@@H]34)c2n1,C1,True,C1,True
125615,-1,CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125616,-1,CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C1,True,C1,True
125617,-1,CC1(C)[C@H]2CC[C@]1(C)C(OC(=O)Cl)C2,C1,True,C1,True
125619,-1,OC[C@@H]1C=C[C@H]2N=C(c3ccccc3)O[C@H]2O1,C1,True,C1,True
125620,-1,CC1(C)C=C2[C@H]([C@@H]1[N+](=O)[O-])[C@H]1CO[C@H](O1)[C@H]2O,C1,True,C1,True
125621,-1,CC(=O)N[C@@H]1C=C[C@@H](COC(C)=O)O[C@@H]1OC1CC(C)CC[C@@H]1C(C)C,C1,True,C1,True
125622,-1,CC(=O)N[C@@H]1C=C[C@@H](COC(C)=O)O[C@@H]1OC1C[C@@H]2CC[C@@]1(C)C2(C)C,C1,True,C1,True
125623,-1,CC(=O)N[C@@H]1C=C[C@@H](COC(C)=O)O[C@@H]1OC1C2CC3CC(C2)CC1C3,C1,True,C1,True
125624,-1,CC(=O)N[C@@H]1C=C[C@@H](COC(C)=O)O[C@@H]1O[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,C1,True,C1,True
125625,-1,CC(=O)OC[C@@H]1C=C[C@@H](NC(=O)c2ccccc2)[C@@H](OC2CC(C)CC[C@@H]2C(C)C)O1,C1,True,C1,True
125626,-1,CC(=O)OC[C@@H]1C=C[C@@H](NC(=O)c2ccccc2)[C@@H](O[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)O1,C1,True,C1,True
125627,-1,CC(=O)OC[C@@H]1C=C[C@@H](NC(=O)c2ccccc2)[C@@H](O[C@H]2C3=CC(C)(C)[C@@H]([N+](=O)[O-])[C@@H]3[C@H]3CO[C@@H]2O3)O1,C1,True,C1,True
125629,-1,CCC[C@@H](O)C[C@H](C)CCCC(C)C,C1,True,C1,True
125630,-1,CCC[C@@H]1C[C@@](C)(CCCC(C)C)NS(=O)(=O)O1,C1,True,C1,True
125631,-1,CCC[C@H](C[C@H](C)CCCC(C)C)OS(N)(=O)=O,C1,True,C1,True
125632,-1,CCC[C@@H](C[C@H](C)CCCC(C)C)OS(N)(=O)=O,C1,True,C1,True
125633,-1,COP(=O)(CC(=O)[C@H](C)COCc1ccccc1)OC,C1,True,C1,True
125634,-1,C[C@H](COCc1ccccc1)C(=O)/C=C/[C@H](C)CO[Si](C)(C)C(C)(C)C,C1,True,C1,True
125635,-1,CCOC(=O)[C@@H](C)[C@@H]1O[C@H]([C@H](C)COCc2ccccc2)CC[C@H]1C,C1,True,C1,True
125636,-1,CCOC(=O)[C@@H](C)[C@@H]1O[C@@H]([C@H](C)COCc2ccccc2)CC[C@H]1C,C1,True,C1,True
125637,-1,CCOC(=O)[C@H](C)[C@@H]1O[C@@H]([C@H](C)COCc2ccccc2)CC[C@H]1C,C1,True,C1,True
125638,-1,CCOC(=O)[C@@H](C)[C@H]1O[C@@H]([C@H](C)COCc2ccccc2)CC[C@@H]1C,C1,True,C1,True
125639,-1,CCOC(=O)/C(C)=C/[C@H](C)CC[C@H](O)[C@H](C)COCc1ccccc1,C1,True,C1,True
125640,-1,CCOC(=O)/C(C)=C/[C@H](C)CC[C@@H](O)[C@H](C)COCc1ccccc1,C1,True,C1,True
125641,-1,CCOC(=O)/C(C)=C/[C@@H](C)CC[C@H](O)[C@H](C)COCc1ccccc1,C1,True,C1,True
125642,-1,C[C@H](/C=C/[C@H](O)[C@H](C)COCc1ccccc1)CO[Si](C)(C)C(C)(C)C,C1,True,C1,True
125643,-1,C[C@H](COCc1ccccc1)[C@@H](O)/C=C/[C@H](C)CO[Si](C)(C)C(C)(C)C,C1,True,C1,True
125644,-1,C[C@H](COCc1ccccc1)[C@H](O)/C=C/[C@H](C)CO[Si](C)(C)C(C)(C)C,C1,True,C1,True
125645,-1,C[C@H](CO)CC[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COCc1ccccc1,C1,True,C1,True
125646,-1,C[C@@H](CO)CC[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COCc1ccccc1,C1,True,C1,True
125647,-1,C[C@H](CO)CC[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COCc1ccccc1,C1,True,C1,True
125648,-1,C[C@@H](CC[C@H](O)[C@H](C)COCc1ccccc1)CO[Si](C)(C)C(C)(C)C,C1,True,C1,True
125649,-1,CCOC(=O)[C@](C)(I)[C@@H]1O[C@H]([C@H](C)COCc2ccccc2)CC[C@H]1C,C1,True,C1,True
125650,-1,CCOC(=O)[C@](C)(I)[C@@H]1O[C@@H]([C@H](C)COCc2ccccc2)CC[C@H]1C,C1,True,C1,True
125651,-1,CCOC(=O)/C(C)=C/[C@@H](C)CC[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COCc1ccccc1,C1,True,C1,True
125652,-1,CCOC(=O)/C(C)=C/[C@H](C)CC[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COCc1ccccc1,C1,True,C1,True
125653,-1,CCOC(=O)/C(C)=C/[C@H](C)CC[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COCc1ccccc1,C1,True,C1,True
125654,-1,C[C@@H](CC[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)COCc1ccccc1)CO[Si](C)(C)C(C)(C)C,C1,True,C1,True
125655,-1,CC[C@@H]1SCCN1C(=O)c1ccc2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3F)sc2c1,C1,True,C1,True
125656,-1,COC(=O)[C@H]1C=CCCN(C(=O)OC(C)(C)C)[C@@H]1C,C1,True,C1,True
125662,-1,CN1CCC[C@H]1c1ccc[n](->[Cu+]2([P](c3ccccc3)(c3ccccc3)c3ccccc3)[I-][Cu+](<-[n]3cccc([C@@H]4CCCN4C)c3)([P](c3ccccc3)(c3ccccc3)c3ccccc3)[I-]2)c1,C1,True,C1,True
125663,-1,C=CCCCC[C@@H]1CC[C@@H](C)[C@@H]2CCCN12,C1,True,C1,True
125664,-1,C=CCCCCCC[C@@H]1CC[C@@H](C)[C@@H]2CCCN12,C1,True,C1,True
125665,-1,Cc1ccc([S@](=O)/C(=C/c2ccccc2)[C@@H](N)c2ccccc2)cc1,C1,True,C1,True
125666,-1,CCCC/C=C(\[C@@H](N)c1ccccc1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125667,-1,C=C/C=C(\[C@@H](N)c1ccc(OC)c(OC)c1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125668,-1,C=C/C=C(\[C@@H](N)c1ccc(C(F)(F)F)cc1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125669,-1,Cc1ccc(S(=O)(=O)N2[C@@H](C(C)C)[C@@]2(/C=C/CBr)S(=O)(=O)c2ccc(C)cc2)cc1,C1,True,C1,True
125670,-1,Cc1ccc([S@](=O)[C@]2(/C=C/CBr)[C@H](c3ccccc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,C1,True,C1,True
125671,-1,Cc1ccc([S@](=O)/C(=C/c2ccccc2)[C@@H](N[S@](=O)c2ccc(C)cc2)c2ccccc2)cc1,C1,True,C1,True
125672,-1,C=C/C=C(\[C@@H](N[S@](=O)c1ccc(C)cc1)c1ccc(OC)cc1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125673,-1,C=C/C=C(\[C@H](/C=C/c1ccccc1)N[S@](=O)c1ccc(C)cc1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125674,-1,CCCC[C@@H]1N(S(=O)(=O)c2ccc(C)cc2)[C@]1(/C=C/CBr)S(=O)(=O)c1ccc(C)cc1,C1,True,C1,True
125675,-1,C=C/C=C(\[C@@H](NS(=O)(=O)c1cccc2ccccc12)c1ccccc1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125676,-1,Cc1ccc([S@](=O)C2=C[C@H](CBr)N(S(=O)(=O)c3cccc4cccnc34)[C@H]2c2ccccc2)cc1,C1,True,C1,True
125677,-1,C=C/C=C(\[C@@H](N[S@](=O)c1ccc(C)cc1)c1cccc2ccccc12)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125678,-1,C=C/C=C(\[C@@H](N[S@](=O)c1ccc(C)cc1)c1ccc(OC)c(OC)c1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125679,-1,C=C/C=C(\[C@H](N[S@](=O)c1ccc(C)cc1)c1ccc(C(F)(F)F)cc1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125680,-1,C=C/C=C(\[C@@H](N[S@](=O)c1ccc(C)cc1)c1ccc(C(F)(F)F)cc1)[S@@](=O)c1ccc(C)cc1,C1,True,C1,True
125681,-1,Cc1ccc([S@](=O)C2=C[C@@H](CBr)N(S(=O)(=O)c3c(C(C)C)cc(C(C)C)cc3C(C)C)[C@H]2c2ccccc2)cc1,C1,True,C1,True
125682,-1,Cc1ccc([S@](=O)[C@]2(/C=C/CN3CCCCC3)[C@H](c3ccccc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,C1,True,C1,True
125683,-1,COc1ccc([C@H]2C([S@@](=O)c3ccc(C)cc3)=C[C@H](CBr)N2c2cccc3ccc([SH](=O)=O)nc23)cc1OC,C1,True,C1,True
125684,-1,COc1cc(OC)c(OC)c(O)c1CC[C@H](OC(C)=O)c1ccccc1,C1,True,C1,True
125686,-1,Oc1ccc(CCCC[C@@H](O)CCc2ccc(O)c(O)c2)cc1,C1,True,C1,True
