id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,weights,weights_signed,specific_rotation_computed_abs,triple_product,if_computed_rotation_positive,if_triple_positive
3650700,COC1=CC=C(C=C1)[C@H]1CCC(=O)O1,COc1ccc([C@H]2CCC(=O)O2)cc1,3.1,-28.5,192.214,-192.214,28.5,-31.5811075812264,-1.0,1.0
3651197,COC(=O)C[C@H](C)SC1=CC=C(C)C=C1,COC(=O)C[C@H](C)Sc1ccc(C)cc1,26.9,-243.97,224.325,-224.325,243.97,-46.6062430593618,-1.0,1.0
3652004,[H][C@@](CO)(CC1=CC=CC=C1)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)N[C@H](CO)Cc1ccccc1,-22.6,-51.32,251.326,-251.326,51.32,38.6823144213859,-1.0,1.0
4177659,[H][C@@]12C=CC(=O)[C@]1([H])[C@H]1C[C@@H]2C=C1,O=C1C=C[C@@H]2[C@H]1[C@@H]1C=C[C@H]2C1,-124.6,-26.12,146.189,-146.189,26.12,-17.6513035432938,-1.0,1.0
4188366,COC(=O)[C@](C)(N)CC1=CNC2=C1C=CC=C2,COC(=O)[C@](C)(N)Cc1c[nH]c2ccccc12,9.65,159.12,232.283,232.283,159.12,-30.0949018574818,1.0,1.0
4190216,[H][C@@](C)(N=C=N[C@@]([H])(C)C1=CC=CC=C1)C1=CC=CC=C1,C[C@H](N=C=N[C@@H](C)c1ccccc1)c1ccccc1,11.1,-419.56,250.345,-250.345,419.56,-77.0080601344674,-1.0,1.0
4229674,[H][C@](C)(CO)CCO,C[C@@H](CO)CCO,24,-111.83,104.149,-104.149,111.83,10.0487046387902,-1.0,1.0
4229757,CCC[C@H]1O[C@@H]1CO,CCC[C@H]1O[C@@H]1CO,31.7,6.36,116.16,116.16,6.36,12.1108020483863,1.0,1.0
4229970,[H][C@@]12CCCN1[C@H](CCC)CCC2,CCC[C@@H]1CCC[C@@H]2CCCN21,-104.4,-104.17,167.296,-167.296,104.17,-29.4734940541602,-1.0,1.0
4230303,[H][C@@]12CCCN1[C@H](CCCCCC)CCC2,CCCCCC[C@@H]1CCC[C@@H]2CCCN12,-77.45,-105.62,209.377,-209.377,105.62,-58.7355857059721,-1.0,1.0
4230722,O=C1N[C@H]2C[C@@H]1C=C2,O=C1N[C@@H]2C=C[C@H]1C2,562,540.73,109.128,109.128,540.73,8.99687231095319,1.0,1.0
4232146,[H][C@](C)(O)C1=CC=CC(=C1)C(F)(F)F,C[C@@H](O)c1cccc(C(F)(F)F)c1,22.7,34.14,190.164,190.164,34.14,15.1423751949673,1.0,1.0
4232765,CC[C@@H](CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,CC[C@@H](CC(=O)c1ccccc1)c1ccccc1,5.3,28.18,238.33,238.33,28.18,-8.39697186543168,1.0,1.0
4232913,[H][C@@]1(CC2=CC=CC=C2)NC(=O)N(C)C1=O,CN1C(=O)N[C@@H](Cc2ccccc2)C1=O,-191.23,-197.93,204.229,-204.229,197.93,23.3960425734841,-1.0,1.0
4235094,COC(=O)[C@H](O)CC1=CC=C(OC)C(OC)=C1,COC(=O)[C@H](O)Cc1ccc(OC)c(OC)c1,10.1,96.25,240.255,240.255,96.25,45.0451988548916,1.0,1.0
4241981,[H][C@@](O)(CO)C=C,C=C[C@H](O)CO,-123.9,93.96,88.106,88.106,93.96,-11.7052505724815,1.0,1.0
4246216,CCOC(=O)C[C@@H](C)O[Si](C)(C)C(C)(C)C,CCOC(=O)C[C@@H](C)O[Si](C)(C)C(C)(C)C,-26,21.76,246.423,246.423,21.76,-51.4371134052276,1.0,1.0
4250168,COC1=CC=C(COC[C@H](C)C=O)C=C1,COc1ccc(COC[C@H](C)C=O)cc1,30.7,153.61,208.257,208.257,153.61,-15.5456935659146,1.0,1.0
4250381,C[Si](C)(C)C#C[C@H](O)COCC1=CC=CC=C1,C[Si](C)(C)C#C[C@H](O)COCc1ccccc1,3.9,323.28,248.398,248.398,323.28,59.4466098308331,1.0,1.0
4251271,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C=C,C=C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,30,369.95,247.338,247.338,369.95,-42.9615355516081,1.0,1.0
4254653,COC(=O)[C@@H](C)COCC1=CC=C(OC)C=C1,COC(=O)[C@@H](C)COCc1ccc(OC)cc1,-12,-180.22,238.283,-238.283,180.22,-58.1214203066622,-1.0,1.0
4291281,C[C@H](CC=O)O[Si](C)(C)C(C)(C)C,C[C@H](CC=O)O[Si](C)(C)C(C)(C)C,-13.6,172.62,202.37,202.37,172.62,-42.7527203402199,1.0,1.0
4291465,C=CC[S@@](=O)C1=CC=CC=C1,C=CC[S@@](=O)c1ccccc1,136.5,688.31,166.245,166.245,688.31,22.8568101846963,1.0,1.0
4291770,O[C@H](CBr)C1=CC=CC=C1,O[C@H](CBr)c1ccccc1,55.3,28.56,201.063,201.063,28.56,12.4074614558525,1.0,1.0
4291936,C[C@@H](O)C#CC1=CC=CC=C1,C[C@@H](O)C#Cc1ccccc1,35,104.85,146.189,146.189,104.85,20.8709714790995,1.0,1.0
4293587,COC(=O)[C@]1(O)CC(OC)=CC1=O,COC(=O)[C@]1(O)CC(OC)=CC1=O,80.1,248.41,186.163,186.163,248.41,33.3518170743843,1.0,1.0
4294180,CC1(C)OC[C@H](O1)[C@H](O)[C@H]1CCCC(=O)O1,CC1(C)OC[C@@H]([C@H](O)[C@H]2CCCC(=O)O2)O1,-23.1,-63.89,230.26,-230.26,63.89,20.0735124571794,-1.0,1.0
4306272,CO[C@@H]1OC(=O)C=C1,CO[C@H]1C=CC(=O)O1,-124,-151.75,114.1,-114.1,151.75,15.5410254786854,-1.0,1.0
4312818,COC1=C(C=CC=C1)[C@@H](O)C1=CC=CC=C1,COc1ccccc1[C@@H](O)c1ccccc1,-43.01,123.48,214.264,214.264,123.48,51.2576173736952,1.0,1.0
4316347,CC1=CC[C@H](CC1)C(=O)N1CCOC1=O,CC1=CC[C@@H](C(=O)N2CCOC2=O)CC1,-24.2,-197.54,209.245,-209.245,197.54,37.0087443678809,-1.0,1.0
4349351,CCCC[C@@H](C)CO,CCCC[C@@H](C)CO,10.3,-8.37,116.204,-116.204,8.37,17.380318609475,-1.0,1.0
4349389,[H][C@]1(CO1)[C@]1([H])CO1,C1O[C@@H]1[C@@H]1CO1,27.5,-196.71,86.09,-86.09,196.71,2.53555880945691,-1.0,1.0
4349780,OC[C@@H]1O[C@H]1C=C,C=C[C@@H]1O[C@H]1CO,-19.8,83.03,100.117,100.117,83.03,11.7196572124031,1.0,1.0
4350013,C[C@@H](CCCC#C)O[Si](C)(C)C(C)(C)C,C#CCCC[C@H](C)O[Si](C)(C)C(C)(C)C,13.8,7.87,226.436,226.436,7.87,-35.6336864126078,1.0,1.0
4350247,C[C@@H](O)C1=CC=C(F)C=C1,C[C@@H](O)c1ccc(F)cc1,24.1,71.53,140.157,140.157,71.53,6.65950740204106,1.0,1.0
4350901,OCC[C@@H](CO)C1=CC=CC=C1,OCC[C@@H](CO)c1ccccc1,-6.85,-45.23,166.22,-166.22,45.23,-21.699667074915,-1.0,1.0
4351371,O[C@@H](C1=CC=CO1)C1=CC=CC=C1,O[C@H](c1ccccc1)c1ccco1,6.23,10.55,174.199,174.199,10.55,-26.099579989765,1.0,1.0
4352082,COC(=O)[C@@H](O)CC1=CC=CC=C1,COC(=O)[C@@H](O)Cc1ccccc1,-11.9,-31.11,180.203,-180.203,31.11,15.7109808327514,-1.0,1.0
4352236,C[C@H](C(O)=O)C1=CNC2=C1C=CC=C2,C[C@H](C(=O)O)c1c[nH]c2ccccc12,42.6,200.14,189.214,189.214,200.14,30.9989063057002,1.0,1.0
4352318,O[C@H](C1=CC=CC2=CC=CC=C12)C(F)(F)F,O[C@H](c1cccc2ccccc12)C(F)(F)F,-14.6,-93.49,226.197,-226.197,93.49,28.7719828780704,-1.0,1.0
4354925,O=C1CCCC[C@H]1[C@@H](CN(=O)=O)C1=CC=CC=C1,O=C1CCCC[C@H]1[C@@H](C[N+](=O)[O-])c1ccccc1,-19.75,-28.23,247.294,-247.294,28.23,-47.2476097483384,-1.0,1.0
4369137,C[C@H](CCC=C(C)C)C(=C)C=O,C=C(C=O)[C@H](C)CCC=C(C)C,5.3,-40.84,166.264,-166.264,40.84,-33.6498871830956,-1.0,1.0
4375419,[H][C@](C)(CC)C(=O)C1=CC=CS1,CC[C@H](C)C(=O)c1cccs1,12.3,129.13,168.261,168.261,129.13,-18.1716287583259,1.0,1.0
4377004,CN1CCC[C@H]1CC(O)=O,CN1CCC[C@H]1CC(=O)O,-45,-148.76,143.186,-143.186,148.76,-15.8251127705067,-1.0,1.0
4386953,C[C@@H](CO)CSC1=CC=CC=C1,C[C@@H](CO)CSc1ccccc1,8.25,113.62,182.288,182.288,113.62,-21.1954032994013,1.0,1.0
4430609,COC(=O)[C@@H]1CCCN1CC1=CC=CC=C1,COC(=O)[C@@H]1CCCN1Cc1ccccc1,-65,-71,219.284,-219.284,71,55.6800056991572,-1.0,1.0
4447541,CC(C)[C@H](N)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)[C@H](N)C(O)(c1ccccc1)c1ccccc1,-119.8,-278.34,255.361,-255.361,278.34,-44.554855733193,-1.0,1.0
4652344,C[C@H](CO)C(C)(C)C,C[C@H](CO)C(C)(C)C,35.4,96.9,116.204,116.204,96.9,13.9424522705416,1.0,1.0
4652503,CCCCCC[C@@H](C)CO,CCCCCC[C@@H](C)CO,7.1,-152.63,144.258,-144.258,152.63,-11.6164160008575,-1.0,1.0
4652613,OCC[C@@H]1CO1,OCC[C@@H]1CO1,33.2,16.42,88.106,88.106,16.42,9.243278332307,1.0,1.0
4652825,CC#C[C@H](C)O,CC#C[C@H](C)O,-29.1,95.65,84.118,84.118,95.65,-13.6456317335315,1.0,1.0
4652882,[H][C@]1(CC)O[C@@]1([H])CO,CC[C@H]1O[C@H]1CO,13,-111.68,102.133,-102.133,111.68,-4.57446859630014,-1.0,1.0
4655366,CC[C@H]1CCC(=O)C1,CC[C@H]1CCC(=O)C1,-71.4,-258.47,112.172,-112.172,258.47,-13.6607482809378,-1.0,1.0
4658178,CCCCCCCC[C@H](O)CC(C)=C,C=C(C)C[C@@H](O)CCCCCCCC,-8,-25.04,198.35,-198.35,25.04,28.3353990179795,-1.0,1.0
4659557,O[C@@H](CC=C)C1=CC=CO1,C=CC[C@H](O)c1ccco1,23.11,55,138.166,138.166,55,-17.9558953728744,1.0,1.0
4660477,COC(=O)CC[C@H]1CO1,COC(=O)CC[C@H]1CO1,-17.1,-171.21,130.143,-130.143,171.21,12.7393576537633,-1.0,1.0
4660551,CC(=C)C[C@@H](O)C1CCCCC1,C=C(C)C[C@@H](O)C1CCCCC1,-5,100.71,168.28,168.28,100.71,-25.0828704088269,1.0,1.0
4661357,[H][C@@]12CCCN1C(=O)CCC2,O=C1CCC[C@@H]2CCCN12,-6.5,-17.32,139.198,-139.198,17.32,-13.3739947052647,-1.0,1.0
4661507,CC(C)[S@@](=O)C1=CC=CC=C1,CC(C)[S@@](=O)c1ccccc1,139,332.58,168.261,168.261,332.58,-27.931316243225,1.0,1.0
4663826,O=C1CC[C@@H](C1)C1=CC=CC=C1,O=C1CC[C@H](c2ccccc2)C1,-90.3,363.05,160.216,160.216,363.05,-14.9327934315841,1.0,1.0
4665714,C[C@@H](O)C1=CC=C(C=C1)N(=O)=O,C[C@@H](O)c1ccc([N+](=O)[O-])cc1,26.7,95.75,167.164,167.164,95.75,12.8746390811377,1.0,1.0
4666413,CCCC[S@@](=O)C1=CC=C(C)C=C1,CCCC[S@@](=O)c1ccc(C)cc1,94,473.28,196.315,196.315,473.28,-7.83572208981575,1.0,1.0
4667573,COC(=O)[C@@H](O)CC1CCCCC1,COC(=O)[C@@H](O)CC1CCCCC1,0.3,45.93,186.251,186.251,45.93,-30.0187495136223,1.0,1.0
4667824,C[C@@H](OC(C)=O)\C=C\C1=CC=CC=C1,CC(=O)O[C@H](C)/C=C/c1ccccc1,123.84,164.56,190.242,190.242,164.56,40.3145384428825,1.0,1.0
4668498,O=[S@](CC1=CC=CC=C1)C1=CC=CC=C1,O=[S@](Cc1ccccc1)c1ccccc1,98,527.03,216.305,216.305,527.03,22.765260846789,1.0,1.0
4669499,C[C@H]([C@@H](O)C1=CC=CC=C1)C(C)=O,CC(=O)[C@H](C)[C@@H](O)c1ccccc1,17,41.97,178.231,178.231,41.97,-21.6934550268488,1.0,1.0
4669646,C\C=C/[C@H](C)OC(=O)N(C(C)C)C(C)C,C/C=C\[C@H](C)OC(=O)N(C(C)C)C(C)C,73.3,61.21,213.321,213.321,61.21,-51.7870654607928,1.0,1.0
4675518,C[Si](C)(C)C#C[C@H](O)C1=CC=CO1,C[Si](C)(C)C#C[C@H](O)c1ccco1,13.8,115.43,194.306,194.306,115.43,-42.1396368445024,1.0,1.0
4676393,CS(=O)(=O)OC[C@@H]1CCC(=O)O1,CS(=O)(=O)OC[C@@H]1CCC(=O)O1,33.3,-141.24,194.208,-194.208,141.24,-14.0144162245959,-1.0,1.0
4677104,CCOC(=O)[C@@H](C)OC1=CC=CC=C1,CCOC(=O)[C@@H](C)Oc1ccccc1,35.3,151.08,194.23,194.23,151.08,25.6534723583889,1.0,1.0
4677304,C[C@@H]1O[C@H](C[C@@H](O)[C@H]1O)OCC1=CC=CC=C1,C[C@@H]1O[C@@H](OCc2ccccc2)C[C@@H](O)[C@H]1O,-112,3.45,238.283,238.283,3.45,-39.9122205612913,1.0,1.0
4681027,OC[C@@]1(O[C@H]1C1=CC=CC=C1)C1=CC=CC=C1,OC[C@]1(c2ccccc2)O[C@H]1c1ccccc1,-65.2,16.93,226.275,226.275,16.93,44.4290880128396,1.0,1.0
4752666,[H][C@@]12CCC(C)=C3C(=O)C=C(C)[C@]3([H])[C@@]1([H])OC(=O)C2=C,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)C3=C(C)CC[C@@H]12,48.98,-94.77,244.29,-244.29,94.77,37.6413032969615,-1.0,1.0
4781304,C[C@H]1CCCCC(=O)C1,C[C@H]1CCCCC(=O)C1,-4,-206.34,126.199,-126.199,206.34,-17.8650534689441,-1.0,1.0
4781977,CCCC[S@@](=O)C1=CC=CC=C1,CCCC[S@@](=O)c1ccccc1,150,494.25,182.288,182.288,494.25,48.3291775613861,1.0,1.0
4782740,O[C@@H](\C=C\C1=CC=CC=C1)C1=CC=CC=C1,O[C@@H](/C=C/c1ccccc1)c1ccccc1,-9.91,-310.24,210.276,-210.276,310.24,-26.8077805772,-1.0,1.0
4783524,O[C@H](C1=CC=CC=C1)C1=CC2=CC=CC=C2C=C1,O[C@H](c1ccccc1)c1ccc2ccccc2c1,-9.9,-42.08,234.298,-234.298,42.08,56.1777513393893,-1.0,1.0
4798442,C[C@@H](O)C1=CC=C(Br)C=C1,C[C@@H](O)c1ccc(Br)cc1,18,57.52,201.063,201.063,57.52,5.87585157197368,1.0,1.0
4799288,CC(C)C[C@@H](O)C1=CC=CC=C1,CC(C)C[C@@H](O)c1ccccc1,45,67.24,164.248,164.248,67.24,-13.6565022394457,1.0,1.0
4800112,C[C@H](N(C)C)C1=CC(O)=CC=C1,C[C@@H](c1cccc(O)c1)N(C)C,-52.4,-161.23,165.236,-165.236,161.23,-27.6683600650194,-1.0,1.0
4800623,NC[C@@H]1CCCN1CC1=CC=CC=C1,NC[C@@H]1CCCN1Cc1ccccc1,-54,-231.4,190.29,-190.29,231.4,-31.6738271496414,-1.0,1.0
4839766,CCCCCCCC[C@@H](O)CO,CCCCCCCC[C@@H](O)CO,-0.31,-63.35,174.284,-174.284,63.35,24.2643224784301,-1.0,1.0
4840961,CC1(C)OC2=CC=CC=C2[C@H]2O[C@@H]12,CC1(C)Oc2ccccc2[C@H]2O[C@H]21,20,86.69,176.215,176.215,86.69,26.980330950505,1.0,1.0
4841730,CC1(C)OC2=CC=C(C=C2[C@H]2O[C@@H]12)C#N,CC1(C)Oc2ccc(C#N)cc2[C@H]2O[C@H]21,85,114.55,201.225,201.225,114.55,-33.907190529392,1.0,1.0
4857766,OCC[C@H](CO)C1CCCCC1,OCC[C@H](CO)C1CCCCC1,-3,-66.52,172.268,-172.268,66.52,25.4723856204254,-1.0,1.0
4858162,CC(C)[C@H]1C[C@H](O)[C@H](C[C@@H]1O)C(C)C,CC(C)[C@H]1C[C@H](O)[C@@H](C(C)C)C[C@@H]1O,36.1,82.17,200.322,200.322,82.17,30.9231564075246,1.0,1.0
4860800,CCCC[C@@](C)(O)C1=CC=CC=C1,CCCC[C@@](C)(O)c1ccccc1,11.33,23.74,178.275,178.275,23.74,38.8545473708113,1.0,1.0
4864279,C[C@@]1(N)CC[C@H](NC(=O)C2=CC=CC=C2)C1(C)C,CC1(C)[C@@H](NC(=O)c2ccccc2)CC[C@@]1(C)N,80,279.46,246.354,246.354,279.46,-31.4029126275345,1.0,1.0
4904332,COC1=CC=C(C=C1)[S@@](C)=O,COc1ccc([S@@](C)=O)cc1,66,218.05,170.233,170.233,218.05,-27.938826467675,1.0,1.0
4905166,COC(=O)\C=C/[C@@H]1COC(C)(C)O1,COC(=O)/C=C\[C@@H]1COC(C)(C)O1,-46.4,-273.68,186.207,-186.207,273.68,-21.9142424088694,-1.0,1.0
5004664,CC(=C)C[C@@H](O)CCOCC1=CC=CC=C1,C=C(C)C[C@@H](O)CCOCc1ccccc1,-2,-131.59,220.312,-220.312,131.59,-36.7020472383171,-1.0,1.0
5008943,COC(=O)[C@@H](C)NC1=C(C)C=CC=C1C,COC(=O)[C@@H](C)Nc1c(C)cccc1C,18.8,-64.65,207.273,-207.273,64.65,-28.036124198451,-1.0,1.0
5030593,CO[C@H]1O[C@H](CO)[C@H](O)[C@@H]1OCC1=CC=CC=C1,CO[C@H]1O[C@H](CO)[C@H](O)[C@@H]1OCc1ccccc1,33.3,-215.62,254.282,-254.282,215.62,70.7199228300568,-1.0,1.0
5054827,[H][C@]1(C)CN(CCO1)S(=O)(=O)C1=CC=C(C)C=C1,Cc1ccc(S(=O)(=O)N2CCO[C@@H](C)C2)cc1,29.8,49.35,255.339,255.339,49.35,56.5245736235216,1.0,1.0
5239672,CCCCC[C@H](O)CC=C,C=CC[C@@H](O)CCCCC,8,198,142.242,142.242,198,35.5075115388902,1.0,1.0
5241406,O[C@@H]1CCCC[C@@]11CCCNC1,O[C@@H]1CCCC[C@@]12CCCNC2,21.4,-2.71,169.268,-169.268,2.71,28.8061030783845,-1.0,1.0
5248382,C[C@@H](O)CCC1=CC=CC=C1,C[C@@H](O)CCc1ccccc1,-33.3,-104.04,150.221,-150.221,104.04,-12.7328244734464,-1.0,1.0
5250853,CCOC(=O)\C=C\[C@H](C)[C@@H](O)CC,CCOC(=O)/C=C/[C@H](C)[C@@H](O)CC,-45.4,-198.97,186.251,-186.251,198.97,47.3629358200309,-1.0,1.0
5251125,O[C@@H](C1=CC=CC=C1)C(F)(F)F,O[C@@H](c1ccccc1)C(F)(F)F,14.4,12.11,176.137,176.137,12.11,11.3994141820952,1.0,1.0
5251348,[H][C@@]1(COC(C)=O)CCC(=O)N1,CC(=O)OC[C@@H]1CCC(=O)N1,21.4,162.91,157.169,157.169,162.91,21.0739347626091,1.0,1.0
5252232,OC[C@@]1(COCC2=CC=CC=C2)CO1,OC[C@@]1(COCc2ccccc2)CO1,-13.1,-108.67,194.23,-194.23,108.67,26.0117254671689,-1.0,1.0
5252266,COC1=CC2=C(C=C1)C=C(C=C2)[C@@H](C)O,COc1ccc2cc([C@@H](C)O)ccc2c1,26.7,17.79,202.253,202.253,17.79,-36.1632125205202,1.0,1.0
5253010,CC[C@H](C)C(=O)C1=CC=C(OC)C=C1,CC[C@H](C)C(=O)c1ccc(OC)cc1,27.3,125.47,192.258,192.258,125.47,37.6330668522728,1.0,1.0
5253149,CC1=CC=C(C=C1)[C@H]1CCC(=O)C1,Cc1ccc([C@H]2CCC(=O)C2)cc1,-80.2,347.07,174.243,174.243,347.07,26.0586119382983,1.0,1.0
5253376,O[C@@H](CCC1=CC=CC=C1)CC=C,C=CC[C@@H](O)CCc1ccccc1,-15.6,-370.1,176.259,-176.259,370.1,-26.2473860341914,-1.0,1.0
5263175,C[C@H](N)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,C[C@H](N)C(O)(c1ccccc1)c1ccccc1,-55,-271.56,227.307,-227.307,271.56,59.6692552654178,-1.0,1.0
5266605,[H][C@@](N)(CC1=CC=C2C=CC=CC2=C1)C(=O)OC,COC(=O)[C@H](N)Cc1ccc2ccccc2c1,53,22.96,229.279,229.279,22.96,-14.5805167508025,1.0,1.0
5269036,CCOC(=O)[C@@H](O)[C@@H](O)C1=CC=CC=C1,CCOC(=O)[C@@H](O)[C@@H](O)c1ccccc1,-31.32,-152.17,210.229,-210.229,152.17,-45.433428963668,-1.0,1.0
5270768,COC(=O)C[C@H](C)C1=CNC2=C1C=CC=C2,COC(=O)C[C@H](C)c1c[nH]c2ccccc12,3.5,-52.22,217.268,-217.268,52.22,-19.178361854904,-1.0,1.0
5271646,C[C@H](C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,18.9,562.31,254.285,254.285,562.31,-62.8411057004673,1.0,1.0
5330533,[H][C@]12OC(C)(C)O[C@@]1([H])[C@H](O)CC=C2,CC1(C)O[C@H]2[C@H](O)CC=C[C@H]2O1,-158,-145.85,170.208,-170.208,145.85,26.0680045890981,-1.0,1.0
5336691,C[C@@H]1O[C@@H](OCC2=CC=CC=C2)C=C[C@H]1O,C[C@@H]1O[C@@H](OCc2ccccc2)C=C[C@H]1O,-32,104.21,220.268,220.268,104.21,55.4728704974121,1.0,1.0
5339107,CC(=O)N[C@@]1(C)CC[C@H]2C[C@@H]1C(C)=NC2(C)C,CC(=O)N[C@@]1(C)CC[C@H]2C[C@@H]1C(C)=NC2(C)C,108,203.55,236.359,236.359,203.55,-34.5034604173046,1.0,1.0
5376273,CCCCCC[C@@H]1O[C@H]1CO,CCCCCC[C@@H]1O[C@H]1CO,-30.55,-0.85,158.241,-158.241,0.85,-19.6521358742758,-1.0,1.0
5376816,CC(C)(C)[C@H](O)C1=CC=CN=C1,CC(C)(C)[C@H](O)c1cccnc1,-21.84,-33.57,165.236,-165.236,33.57,27.5900061347598,-1.0,1.0
5377724,CC[C@@H](NC(C)=O)C1=CC=CC=C1,CC[C@@H](NC(C)=O)c1ccccc1,120.4,173.11,177.247,177.247,173.11,-34.1098990147619,1.0,1.0
5377855,C[C@@H](CO)COC(=O)C1=CC=CC=C1,C[C@@H](CO)COC(=O)c1ccccc1,1.08,-55.23,194.23,-194.23,55.23,-41.3952750728168,-1.0,1.0
5378025,O=C1CC[C@@H](O1)C#CC1=CC=CC=C1,O=C1CC[C@H](C#Cc2ccccc2)O1,-17.5,-109.38,186.21,-186.21,109.38,24.3997455515032,-1.0,1.0
5426888,[H][C@]12O[C@@]1([H])[C@@H]1OC(C)(C)O[C@@H]1C=C2,CC1(C)O[C@H]2[C@@H]3O[C@@H]3C=C[C@H]2O1,-22.3,-17.98,168.192,-168.192,17.98,-19.8148792032227,-1.0,1.0
5427610,[H][C@@](O)(C1=CC=CC=C1)C1=CC=CC=C1C,Cc1ccccc1[C@H](O)c1ccccc1,-2.7,447.74,198.265,198.265,447.74,30.0678036602809,1.0,1.0
5428528,CCCCC(=O)O[C@H](C)C1=CC=CC=C1,CCCCC(=O)O[C@H](C)c1ccccc1,69.1,99.75,206.285,206.285,99.75,24.7129515023538,1.0,1.0
5434174,OC[C@@H]1O[C@H]1C1=CC=C(C=C1)N(=O)=O,O=[N+]([O-])c1ccc([C@@H]2O[C@H]2CO)cc1,-28.2,-333.79,195.174,-195.174,333.79,15.8330610604108,-1.0,1.0
5435928,O=CC[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1,O=CC[C@@H]1CCCN1C(=O)OCc1ccccc1,-16.45,73.19,247.294,247.294,73.19,-47.6364372640036,1.0,1.0
5476433,CCOC(=O)C[C@H](C)N,CCOC(=O)C[C@H](C)N,10.2,-36.81,131.175,-131.175,36.81,17.2027464746694,-1.0,1.0
5477445,C[C@H](C#N)C1=CC2=C(C=CC=C2)C=C1,C[C@H](C#N)c1ccc2ccccc2c1,-26,-103.87,181.238,-181.238,103.87,33.635254061751,-1.0,1.0
5478400,O[C@H](C1=CC=CC=C1)C1=CC=CC=C1F,O[C@H](c1ccccc1)c1ccccc1F,-9.82,-229.22,202.228,-202.228,229.22,30.144070923167,-1.0,1.0
5491717,COC[C@@H]1C[C@H](CN1)OC,COC[C@@H]1C[C@@H](OC)CN1,17.2,201.52,145.202,145.202,201.52,-19.5290223812081,1.0,1.0
5514418,C[C@H](NC(C)=O)C1=CC2=CC=CC=C2C=C1,CC(=O)N[C@@H](C)c1ccc2ccccc2c1,-132.95,-376.52,213.28,-213.28,376.52,44.9041283713626,-1.0,1.0
5727720,CC[C@H]1CCCC(=O)C1,CC[C@H]1CCCC(=O)C1,-11.2,-40.92,126.199,-126.199,40.92,-14.0207195275026,-1.0,1.0
5728796,[H][C@]12CC[C@@]1(C)CC=CC2=O,C[C@]12CC=CC(=O)[C@H]1CC2,25.9,55.5,136.194,136.194,55.5,-9.82850641101308,1.0,1.0
5728802,C[C@@]12CC[C@@H]1C(=O)CCC2,C[C@]12CCCC(=O)[C@H]1CC2,139,133.35,138.21,138.21,133.35,8.41020984697142,1.0,1.0
5731766,O[C@H](CC=C)C1=CC=C(Cl)C=C1,C=CC[C@@H](O)c1ccc(Cl)cc1,36.8,61.48,182.65,182.65,61.48,-17.3517281697062,1.0,1.0
5733451,CO[C@H]1O[C@@H](C)[C@@H](O)[C@H]2OC(C)(C)O[C@@H]12,CO[C@H]1O[C@@H](C)[C@@H](O)[C@H]2OC(C)(C)O[C@@H]12,136.4,100.28,218.249,218.249,100.28,33.4921518290977,1.0,1.0
5733597,[H][C@]12C[C@@H](CC[C@]1(C)CCC[C@]2(C)O)C(C)=C,C=C(C)[C@@H]1CC[C@]2(C)CCC[C@](C)(O)[C@H]2C1,11.9,-8.77,222.372,-222.372,8.77,-27.5981938774706,-1.0,1.0
5734179,COC1=C(C=CC=C1)[C@H](O)CC=C,C=CC[C@@H](O)c1ccccc1OC,42,188.51,178.231,178.231,188.51,-38.6260998334427,1.0,1.0
5735455,[H][C@@](O)(C1=CC=C(C)C=C1)C(F)(F)F,Cc1ccc([C@@H](O)C(F)(F)F)cc1,-12.7,-11.78,190.164,-190.164,11.78,18.1186587229938,-1.0,1.0
5737256,O[C@H](C1=CC=C(Cl)C=C1)C(F)(F)F,O[C@H](c1ccc(Cl)cc1)C(F)(F)F,-8.3,-57.68,210.582,-210.582,57.68,25.4954999965123,-1.0,1.0
5737258,O[C@H](C1=CC=C(Br)C=C1)C(F)(F)F,O[C@H](c1ccc(Br)cc1)C(F)(F)F,-11.5,-6.88,255.033,-255.033,6.88,-12.6616367862364,-1.0,1.0
5738147,COC1=CC=C(C=C1)[C@@H](O)C(F)(F)F,COc1ccc([C@@H](O)C(F)(F)F)cc1,-13.6,15.53,206.163,206.163,15.53,9.5785493439852,1.0,1.0
5738219,CC1(C)OC[C@@H](O1)[C@H](O)C(=C)[Si](C)(C)C,C=C([C@@H](O)[C@H]1COC(C)(C)O1)[Si](C)(C)C,-10.4,-60.15,230.38,-230.38,60.15,39.2455819907176,-1.0,1.0
5738326,C[C@@H](Cl)C1=NN=C([C@@H](C)Cl)N1N,C[C@@H](Cl)c1nnc([C@@H](C)Cl)n1N,-216.5,-659.39,209.08,-209.08,659.39,-7.0348096715161,-1.0,1.0
