id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed
11140751,[H][C@@](CC)(O[C@]([H])(CC=C)C(=O)N(C)C)[C@@H](O)CC=C,C=CC[C@@H](O[C@@H](CC)[C@@H](O)CC=C)C(=O)N(C)C,69.9,-182.91
11140752,[H][C@@](CC)(O[C@@]([H])(CC=C)C(=O)N(C)C)[C@@H](O)CC=C,C=CC[C@H](O[C@@H](CC)[C@@H](O)CC=C)C(=O)N(C)C,-13.9,78.61
11140783,CC[C@H](OCC(=O)N(C)C)[C@@H](O)CC=C,C=CC[C@H](O)[C@H](CC)OCC(=O)N(C)C,72.4,25.02
11150316,CC[Si](CC)(CC)O[C@@H]1C[C@H](O)C=C1,CC[Si](CC)(CC)O[C@H]1C=C[C@@H](O)C1,17.2,-50.13
11150317,CC[Si](CC)(CC)O[C@@H]1CC(=O)C=C1,CC[Si](CC)(CC)O[C@H]1C=CC(=O)C1,41.3,45.96
11159928,COC1=CC=C2[C@@H](CC(=O)C2=C1)C1=CC=CC=C1,COc1ccc2c(c1)C(=O)C[C@H]2c1ccccc1,43.4,264.35
11167172,CCCCCCCC[C@@H](O)CN(=O)=O,CCCCCCCC[C@@H](O)C[N+](=O)[O-],-5.5,-82.04
11170259,CO[C@@H](C=C)[C@@H](C)C(\OC)=C/C(=O)OC,C=C[C@H](OC)[C@@H](C)/C(=C\C(=O)OC)OC,147.33,329.32
11206645,[H][C@@]12CC(=O)O[C@@]([H])(C1)[C@@H](O)[C@H](O2)C1=CC=CC=C1,O=C1C[C@@H]2C[C@H](O1)[C@@H](O)[C@@H](c1ccccc1)O2,-41.0,78.93
11222204,CC(=O)OC[C@H]1O[C@H](C[C@@H]1OC(C)=O)C#C,C#C[C@H]1C[C@H](OC(C)=O)[C@@H](COC(C)=O)O1,58.3,100.33
11222207,CC(=O)OC[C@H]1O[C@@H](C[C@@H]1OC(C)=O)C#C,C#C[C@@H]1C[C@H](OC(C)=O)[C@@H](COC(C)=O)O1,35.69,-9.18
11224141,[H][C@]12CCC(=O)N1CCC1=CC(OC)=C(OC)C=C21,COc1cc2c(cc1OC)[C@H]1CCC(=O)N1CC2,171.9,358.29
11227656,COC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C1C=CC=C2,COc1ccc([C@@H]2CC(=O)c3ccccc32)cc1,59.1,146.15
11227657,ClC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C1C=CC=C2,O=C1C[C@@H](c2ccc(Cl)cc2)c2ccccc21,48.5,193.95
11252472,COC1=CC=C(CO[C@H]2O[C@H](C)C(=O)C=C2)C=C1,COc1ccc(CO[C@@H]2C=CC(=O)[C@@H](C)O2)cc1,-53.0,326.99
11252473,COC1=CC=C(CO[C@H]2O[C@H](C)[C@@H](O)C=C2)C=C1,COc1ccc(CO[C@@H]2C=C[C@H](O)[C@@H](C)O2)cc1,21.4,268.13
11276464,[H][C@]12CCC(C)=C(C1)CCCC2=O,CC1=C2CCCC(=O)[C@@H](CC1)C2,24.1,12.76
11287951,CC[C@@H]([C@@H](O)C1=CC=CC=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccccc1)[N+](=O)[O-],36.8,-27.08
11287958,C[C@@H]([C@@H](O)C1=CC=C(Cl)C=C1)N(=O)=O,C[C@@H]([C@@H](O)c1ccc(Cl)cc1)[N+](=O)[O-],33.1,-51.18
11298638,CCOC(=O)\C=C\[C@H](C)[C@H](CC)OC,CCOC(=O)/C=C/[C@H](C)[C@H](CC)OC,-30.75,-48.42
11591710,CCOC(=O)[C@@H](C)OC1=CC=C(Cl)C(C)=C1,CCOC(=O)[C@@H](C)Oc1ccc(Cl)c(C)c1,27.65,135.71
11757382,OCCOC(=O)[C@H]1[C@@H]2C[C@H](F)C(=O)[C@H]12,O=C(OCCO)[C@H]1[C@@H]2C[C@H](F)C(=O)[C@@H]21,-9.98,-31.96
11885307,OC[C@@H]1CSC2=CC=CC=C2O1,OC[C@@H]1CSc2ccccc2O1,38.1,-18.2
12372530,[H][C@@]12CCCC[C@@]([H])(C=C1)N(O2)C1=CC=CC(C)=N1,Cc1cccc(N2O[C@H]3C=C[C@@H]2CCCC3)n1,-77.0,38.19
13167772,O[C@@H]1COC[C@H]1Br,O[C@@H]1COC[C@H]1Br,-27.6,-98.91
13435889,O=C1NN[C@H]([C@@H]1C1=CC=CC=C1)C1=CC=CC=C1,O=C1NN[C@@H](c2ccccc2)[C@@H]1c1ccccc1,106.7,173.12
13501777,C[C@@H](O)C1=CC(F)=C(F)C=C1,C[C@@H](O)c1ccc(F)c(F)c1,27.4,56.32
13768931,COC1=CC=C(C=C1)N1C[C@@](C)(CO)OC1=O,COc1ccc(N2C[C@@](C)(CO)OC2=O)cc1,11.3,8.51
14318500,CC(C)[C@@H](N)C(=O)NCCC1=CC=CC=C1,CC(C)[C@@H](N)C(=O)NCCc1ccccc1,32.9,81.9
14318522,CC(C)[C@@H](N)C(=O)NC1=CC=CC=C1,CC(C)[C@@H](N)C(=O)Nc1ccccc1,82.5,21.74
14613045,ClC1=CC2=C(C=C1)[C@@H](CC2=O)C1=CC=CC=C1,O=C1C[C@@H](c2ccccc2)c2ccc(Cl)cc21,55.6,225.63
15036307,OCCC[C@@H](O)C1=CC=C(F)C=C1,OCCC[C@@H](O)c1ccc(F)cc1,44.1,111.94
15561734,CN1CCC[C@H]1C1=CN=C2OC3=C(C=CC=C3)C2=C1,CN1CCC[C@H]1c1cnc2oc3ccccc3c2c1,-131.0,-171.65
15630896,C[C@@H](N)C1=CC=C(Br)C=N1,C[C@@H](N)c1ccc(Br)cn1,13.7,8.87
15744384,O[C@@H](CN(=O)=O)C1=COC=C1,O=[N+]([O-])C[C@H](O)c1ccoc1,-18.2,63.96
15744901,[H][C@]12COC(=O)N1[C@H](CO)C=C2,O=C1OC[C@@H]2C=C[C@@H](CO)N12,-169.0,-94.88
15746539,C[C@]12CCCC(=O)N1CCC1=C2NC2=CC=CC=C12,C[C@]12CCCC(=O)N1CCc1c2[nH]c2ccccc12,157.7,260.93
15753297,CC[C@H](CC=O)N1C(=O)CCC1=O,CC[C@H](CC=O)N1C(=O)CCC1=O,17.5,-48.95
15753301,CCC[C@H](CC=O)N1C(=O)CCC1=O,CCC[C@H](CC=O)N1C(=O)CCC1=O,17.5,153.3
15753309,CC\C=C/CC[C@H](CC=O)N1C(=O)CCC1=O,CC/C=C\CC[C@H](CC=O)N1C(=O)CCC1=O,27.3,-26.77
15759719,C=CCCCC#CN1[C@@H](COC1=O)C1=CC=CC=C1,C=CCCCC#CN1C(=O)OC[C@H]1c1ccccc1,-123.0,71.69
15765539,COC1=CC=C(C=C1)[C@@H](O)C1=CC=C(Cl)C=C1,COc1ccc([C@@H](O)c2ccc(Cl)cc2)cc1,-34.09,-359.03
15802390,O[C@@H](C#N)C1=C(Br)C=CC=C1,N#C[C@H](O)c1ccccc1Br,-4.6,-109.35
15806196,CC(C)C[C@@H](CN(=O)=O)NC(=O)OC(C)(C)C,CC(C)C[C@@H](C[N+](=O)[O-])NC(=O)OC(C)(C)C,-40.0,-29.72
15807826,CCOC(=O)[C@](O)(CN(=O)=O)C(C)C,CCOC(=O)[C@](O)(C[N+](=O)[O-])C(C)C,17.9,-146.95
15807838,CCOC(=O)[C@](O)(CN(=O)=O)C1CCCCC1,CCOC(=O)[C@](O)(C[N+](=O)[O-])C1CCCCC1,17.3,-62.57
15820000,[2H]C1=C([2H])C([2H])=C(C([2H])=C1[2H])[S@](=O)C1=CC=CC=C1,[2H]c1c([2H])c([2H])c([S@](=O)c2ccccc2)c([2H])c1[2H],3.5,0.1
15820192,[H][C@]1(CCCCC1=O)[C@@H](CN(=O)=O)C1=COC=C1,O=C1CCCC[C@H]1[C@@H](C[N+](=O)[O-])c1ccoc1,-15.2,87.65
15821103,OCC[C@H](CN(=O)=O)C1=CC=CC=C1,O=[N+]([O-])C[C@@H](CCO)c1ccccc1,-13.8,-42.72
15822294,CC(C)[C@@H](CN(=O)=O)C1=CC=CN1,CC(C)[C@@H](C[N+](=O)[O-])c1ccc[nH]1,10.6,19.31
15822306,COC1=CC=C(C=C1)[C@@H](CN(=O)=O)C1=CC=CN1,COc1ccc([C@@H](C[N+](=O)[O-])c2ccc[nH]2)cc1,-54.0,-306.17
15876462,CCCCC1=N[C@H](CO1)C(C)C,CCCCC1=N[C@@H](C(C)C)CO1,-64.9,-52.48
15876463,CC(C)[C@H]1COC(CCCO)=N1,CC(C)[C@H]1COC(CCCO)=N1,-49.5,-144.06
15876466,CC(C)[C@H]1COC(CCCCO)=N1,CC(C)[C@H]1COC(CCCCO)=N1,-43.3,44.55
15876467,CC(C)[C@H]1COC(CCCCCO)=N1,CC(C)[C@H]1COC(CCCCCO)=N1,-46.0,-199.48
15876471,CC(C)(C)[C@H]1COC(=N1)C1=CC(=CC=C1)C#N,CC(C)(C)[C@H]1COC(c2cccc(C#N)c2)=N1,-59.5,10.83
18173347,[H][C@@](C)(N1CCOCC1)[C@@]([H])(O)C1=CC=CC=C1,C[C@@H]([C@@H](O)c1ccccc1)N1CCOCC1,55.1,79.73
18394954,[H][C@@]1(COC(C)(C)O1)[C@@H](O)[C@](C)(F)C(=O)OCC,CCOC(=O)[C@@](C)(F)[C@H](O)[C@H]1COC(C)(C)O1,11.0,44.69
18394956,[H][C@@]1(COC(C)(C)O1)[C@@H](O)[C@@](C)(F)C(=O)OCC,CCOC(=O)[C@](C)(F)[C@H](O)[C@H]1COC(C)(C)O1,16.7,-36.85
18481284,[H][C@@]12CS[C@H](OC(C)=O)[C@]1([H])OC(C)(C)O2,CC(=O)O[C@H]1SC[C@H]2OC(C)(C)O[C@H]21,-258.15,-151.88
18552076,CON(C)C(=O)[C@@H](C)CC=C,C=CC[C@H](C)C(=O)N(C)OC,27.3,210.74
18565400,C[C@@H]1CC2=C(N[C@@H]1C1=CC=CC=C1)C=CC=C2,C[C@@H]1Cc2ccccc2N[C@@H]1c1ccccc1,17.8,-253.03
18578153,CC1=CC=CC=C1[C@H](O)C1=CN=CC=C1,Cc1ccccc1[C@H](O)c1cccnc1,24.46,419.69
18578155,CC1=CC=C(C=C1)[C@H](O)C1=CN=CC=C1,Cc1ccc([C@H](O)c2cccnc2)cc1,13.33,389.98
18610055,Cl.CC(C)C[C@H](N)B1OC(C)(C)C(C)(C)O1,CC(C)C[C@H](N)B1OC(C)(C)C(C)(C)O1.Cl,-7.4,60.99
18628308,COC1=CC=C(C=C1)[C@H](O)[C@@H](C)N(=O)=O,COc1ccc([C@H](O)[C@@H](C)[N+](=O)[O-])cc1,-3.6,23.61
18822222,CC(C)(C)[S@](=O)N=CC1=CC=CC=C1,CC(C)(C)[S@](=O)N=Cc1ccccc1,92.53,-263.53
18824767,CCOC(=O)[C@](O)(CN(=O)=O)C1=CC=CS1,CCOC(=O)[C@](O)(C[N+](=O)[O-])c1cccs1,-17.0,-184.47
18824769,CCOC(=O)[C@](O)(CN(=O)=O)C1=CC=C(C)C=C1,CCOC(=O)[C@](O)(C[N+](=O)[O-])c1ccc(C)cc1,-16.6,23.55
18828264,C[C@H](O)CCCC1(CCCC=C)OCCO1,C=CCCCC1(CCC[C@H](C)O)OCCO1,6.7,110.27
18839510,[H][C@@]12C[C@H](CC[C@]1(C=O)C=CC(=O)C2)C(C)=C,C=C(C)[C@H]1CC[C@]2(C=O)C=CC(=O)C[C@@H]2C1,147.1,403.34
18839511,[H][C@@]12C[C@H](CC[C@]1(C=C)C=CC(=O)C2)C(C)=C,C=C[C@@]12C=CC(=O)C[C@@H]1C[C@@H](C(=C)C)CC2,91.2,107.48
18843636,COC(=O)[C@H](CCSC)N=CC(F)(F)F,COC(=O)[C@H](CCSC)N=CC(F)(F)F,-73.3,-34.67
18843703,COC(=O)[C@H]1NC(=O)C[C@@H]1C1=CC=C(Cl)C=C1,COC(=O)[C@H]1NC(=O)C[C@@H]1c1ccc(Cl)cc1,61.8,-107.13
18843765,C[C@@H]1CCCCC[C@@H](O)C(=O)\C=C\C(=O)O1,C[C@@H]1CCCCC[C@@H](O)C(=O)/C=C/C(=O)O1,-23.0,-48.17
18844935,[H][C@]12CC[C@@]3(C=CC(=O)C[C@]3([H])C1)[C@@H](O)[C@@]2(C)O,C[C@]1(O)[C@H]2CC[C@@]3(C=CC(=O)C[C@@H]3C2)[C@H]1O,40.4,94.41
18844936,[H][C@]12CC[C@@]3(C=CC(=O)C[C@]3([H])C1)[C@@H](OC(C)=O)C2=C,C=C1[C@H]2CC[C@@]3(C=CC(=O)C[C@@H]3C2)[C@H]1OC(C)=O,96.2,79.43
18848468,CC[C@H]([C@@H](CN(=O)=O)C1=CC=C(C)C=C1)N(=O)=O,CC[C@H]([C@@H](C[N+](=O)[O-])c1ccc(C)cc1)[N+](=O)[O-],14.35,-9.94
18853525,[H][C@]12CC[C@](C)(C1(C)C)[C@@](CC=C)(C2)OCC#C,C#CCO[C@]1(CC=C)C[C@H]2CC[C@]1(C)C2(C)C,3.6,-71.0
18884863,COC(=O)[C@]1(C)C[C@H]1C=O,COC(=O)[C@]1(C)C[C@H]1C=O,-109.7,-487.04
18884872,C[C@]1(C[C@H]1C=O)C1=CC=C(Cl)C=C1,C[C@@]1(c2ccc(Cl)cc2)C[C@H]1C=O,-137.8,36.71
18884876,C[C@]1(C[C@H]1C=O)C1=CC=C(F)C=C1,C[C@@]1(c2ccc(F)cc2)C[C@H]1C=O,-138.7,62.34
18884880,CC1=CC=C(C=C1)[C@]1(C)C[C@H]1C=O,Cc1ccc([C@]2(C)C[C@H]2C=O)cc1,-137.8,55.96
18884886,CC(C)(OCC1=CC=CC=C1)[C@]1(C)C[C@H]1C=O,CC(C)(OCc1ccccc1)[C@]1(C)C[C@H]1C=O,-24.6,-107.25
18884889,CC(C)(OCC1=CC=CC=C1)[C@]1(C)C[C@H]1CO,CC(C)(OCc1ccccc1)[C@]1(C)C[C@H]1CO,-9.2,-59.9
18888189,CCC[C@H]1CC(C)=CC(=O)C1,CCC[C@@H]1CC(=O)C=C(C)C1,24.6,76.77
18907139,CCC[C@H](CN(=O)=O)C1=CNC2=CC=CC=C12,CCC[C@H](C[N+](=O)[O-])c1c[nH]c2ccccc12,-36.7,-127.22
18911902,COC1=CC=C(C=N[S@@](=O)C(C)(C)C)C=C1,COc1ccc(C=N[S@@](=O)C(C)(C)C)cc1,45.4,-537.03
18995442,C[C@H](OC(C)=O)C=CC(O)=O,CC(=O)O[C@@H](C)C=CC(=O)O,18.1,55.06
19002024,O[C@@H](CN(=O)=O)C1=CC=C(Br)C=C1,O=[N+]([O-])C[C@H](O)c1ccc(Br)cc1,-34.95,47.02
19005659,C[C@@H](CO)CC1=CC=CN1C,C[C@@H](CO)Cc1cccn1C,38.7,-195.82
19005664,C[C@H](CC1=CC=CN1)C(=O)N1OCCC1=O,C[C@H](Cc1ccc[nH]1)C(=O)N1OCCC1=O,-6.8,-160.09
19005667,C[C@H](CC1=CC=CN1C)C(=O)N1OCCC1=O,C[C@H](Cc1cccn1C)C(=O)N1OCCC1=O,-5.8,83.21
19005668,C[C@H](CC1=CC=CN1C)C(=O)N1CCOC1=O,C[C@H](Cc1cccn1C)C(=O)N1CCOC1=O,-21.1,-25.85
19005671,C[C@H](CC1=CC=CN1C)C(=O)NC(=O)C(C)(C)C,C[C@H](Cc1cccn1C)C(=O)NC(=O)C(C)(C)C,-4.9,-91.58
19005672,CCN1C=CC=C1C[C@@H](C)C(=O)N1OCCC1=O,CCn1cccc1C[C@@H](C)C(=O)N1OCCC1=O,-92.5,-126.4
19005673,CC[C@H](CC1=CC=CN1C)C(=O)N1OCCC1=O,CC[C@H](Cc1cccn1C)C(=O)N1OCCC1=O,-23.2,86.49
19005677,CCC1=CC=C(C[C@@H](C)C(=O)N2OCCC2=O)N1,CCc1ccc(C[C@@H](C)C(=O)N2OCCC2=O)[nH]1,-346.3,177.08
19008871,O[C@H](CN(=O)=O)C1=CSC=C1,O=[N+]([O-])C[C@@H](O)c1ccsc1,50.0,-75.57
19008872,COC1=CC=C(C=C1)[C@H](O)[C@H](C)N(=O)=O,COc1ccc([C@H](O)[C@H](C)[N+](=O)[O-])cc1,38.2,-32.82
19008874,COC1=C(C=CC=C1)[C@H](O)[C@H](C)N(=O)=O,COc1ccccc1[C@H](O)[C@H](C)[N+](=O)[O-],37.8,-13.4
19008875,CC[C@@H]([C@@H](O)C1=C(C)C=CC=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccccc1C)[N+](=O)[O-],34.1,37.89
19008876,CC[C@H]([C@@H](O)C1=C(C)C=CC=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccccc1C)[N+](=O)[O-],0.2,71.9
19008879,CC[C@@H]([C@@H](O)C1=CC=C(Cl)C=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccc(Cl)cc1)[N+](=O)[O-],66.5,-20.98
19008880,CC[C@H]([C@@H](O)C1=CC=C(Cl)C=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccc(Cl)cc1)[N+](=O)[O-],-9.2,3.77
19008883,C[C@@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,C[C@@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],19.6,47.17
19008884,C[C@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,C[C@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],-0.37,14.76
19008886,CC[C@H]([C@@H](O)CCC1=CC=CC=C1)N(=O)=O,CC[C@H]([C@@H](O)CCc1ccccc1)[N+](=O)[O-],-17.4,27.76
19008887,CC[C@@H]([C@@H](O)C1=CC=C(OC)C=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccc(OC)cc1)[N+](=O)[O-],45.8,17.49
19008888,CC[C@H]([C@@H](O)C1=CC=C(OC)C=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccc(OC)cc1)[N+](=O)[O-],-10.5,45.91
19008890,CC[C@@H]([C@@H](O)C1=C(OC)C=CC=C1)N(=O)=O,CC[C@@H]([C@@H](O)c1ccccc1OC)[N+](=O)[O-],24.0,43.69
19008891,CC[C@H]([C@@H](O)C1=C(OC)C=CC=C1)N(=O)=O,CC[C@H]([C@@H](O)c1ccccc1OC)[N+](=O)[O-],-17.6,130.05
19008892,CC[C@@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,CC[C@@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],40.9,112.19
19008893,CC[C@H]([C@@H](O)C1=CC=C(C=C1)N(=O)=O)N(=O)=O,CC[C@H]([C@@H](O)c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],-19.9,70.92
19008899,CCCCCCCCC[C@H](O)CN(=O)=O,CCCCCCCCC[C@H](O)C[N+](=O)[O-],4.9,-64.05
19028546,[H][C@]12CC(C[C@]([H])(C=C1)C(=O)C=C2)=CC#N,N#CC=C1C[C@@H]2C=CC(=O)[C@@H](C=C2)C1,-100.1,57.37
19029946,CC1=CC(=CC=C1)[C@]1(C)CCCC(=O)C1,Cc1cccc([C@]2(C)CCCC(=O)C2)c1,-59.8,79.72
19029947,CC1=CC=C(C=C1)[C@]1(C)CCCC(=O)C1,Cc1ccc([C@]2(C)CCCC(=O)C2)cc1,-60.9,62.96
19033525,[H][C@]12C[C@@H](C)OC(=O)[C@@]1([H])[C@@H](O)[C@H](O)[C@H](O2)\C=C\C,C/C=C/[C@H]1O[C@H]2C[C@@H](C)OC(=O)[C@H]2[C@@H](O)[C@@H]1O,-27.6,-65.97
19036585,[H][C@]12[C@H](O)[C@@H](O)CN1[C@@H](CO)CC[C@H]2O,OC[C@H]1CC[C@@H](O)[C@H]2[C@H](O)[C@@H](O)CN12,0.82,13.47
19038222,[H][C@]1(COC(C)(C)O1)[C@@H](O)\C=C/C=C,C=C/C=C\[C@H](O)[C@@H]1COC(C)(C)O1,-17.0,18.79
19091405,CC[C@]1(CCOC1=O)C1=CC=CC=C1,CC[C@@]1(c2ccccc2)CCOC1=O,-51.6,-72.13
19092100,O[C@H](C1=CC=CN=C1)C1=C(Cl)C=CC=C1,O[C@H](c1cccnc1)c1ccccc1Cl,3.84,-162.08
19099727,C[C@H](OCC=C)[C@@H](O)CC=C,C=CCO[C@@H](C)[C@@H](O)CC=C,35.8,-165.15
19099735,C[C@@H]1OC=CCC[C@@H]1O[Si](C)(C)C(C)(C)C,C[C@@H]1OC=CCC[C@@H]1O[Si](C)(C)C(C)(C)C,-53.9,-38.68
19107469,CC[C@H]1OC(=O)[C@@H](N)[C@H]1OC,CC[C@H]1OC(=O)[C@@H](N)[C@H]1OC,4.0,-170.54
19149500,CC[C@@H](C)OSSO[C@H](C)CC,CC[C@@H](C)OSSO[C@H](C)CC,9.65,-766.05
19158175,CCCCCC[C@H](C)C[C@H](C)CO,CCCCCC[C@H](C)C[C@H](C)CO,-1.9,-3.84
19158176,CCCCCC[C@H](C)[C@@H](O)[C@@H](C)C=C,C=C[C@H](C)[C@H](O)[C@@H](C)CCCCCC,1.1,-112.36
19158180,CCCCCC[C@H](C)C[C@H](C)[C@@H](O)[C@@H](C)C=C,C=C[C@H](C)[C@H](O)[C@@H](C)C[C@@H](C)CCCCCC,2.0,21.06
19173510,C[C@H](NC=O)C12OCC(C)(CO1)CO2,C[C@H](NC=O)C12OCC(C)(CO1)CO2,-54.3,-122.37
19176171,C[C@](O)(C[C@@H]1OC(=O)C=C1)C#C,C#C[C@@](C)(O)C[C@H]1C=CC(=O)O1,9.6,116.36
19176173,[H][C@@]12C(=C)[C@@]3([H])[C@]1([H])[C@]([H])(C[C@]3(C)O)OC2=O,C=C1[C@H]2C(=O)O[C@H]3C[C@](C)(O)[C@@H]1[C@@H]23,-34.4,-50.39
19176174,C[C@@](C[C@@H]1OC(=O)C=C1)(O[Si](C)(C)C)C#C,C#C[C@](C)(C[C@H]1C=CC(=O)O1)O[Si](C)(C)C,11.9,-6.16
19176175,C[C@@](C[C@@H]1OC(=O)C=C1)(O[Si](C)(C)C)C=C=C,C=C=C[C@](C)(C[C@H]1C=CC(=O)O1)O[Si](C)(C)C,46.2,75.52
19176176,C[C@]1(C[C@@H](CO)O[C@H](O1)C1=CC=CC=C1)C#C,C#C[C@]1(C)C[C@@H](CO)O[C@@H](c2ccccc2)O1,22.2,-28.94
19176177,[H][C@@]12C(=C)[C@@]3([H])[C@]1([H])[C@]([H])(C[C@]3(C)O[Si](C)(C)C)OC2=O,C=C1[C@H]2C(=O)O[C@H]3C[C@](C)(O[Si](C)(C)C)[C@@H]1[C@@H]23,-23.4,-22.32
19187883,CCCCC(O)(CCCC)[C@@H]1CCCN1,CCCCC(O)(CCCC)[C@@H]1CCCN1,-31.4,-6.31
19192403,CCCCO[C@H]1CO[C@H](CO)[C@@H]1O,CCCCO[C@H]1CO[C@H](CO)[C@@H]1O,-8.74,163.76
19205227,C[C@H]1[C@H](C2=CC=CC=C2)[C@](CC=C)(C#C)N1C,C#C[C@@]1(CC=C)[C@@H](c2ccccc2)[C@H](C)N1C,-64.0,219.46
19220812,CCCC[C@@H](O)CC[C@H]1CCCC(=O)N1,CCCC[C@@H](O)CC[C@H]1CCCC(=O)N1,2.55,-108.14
19220813,CCCC[C@@H]1CC[C@H](NO1)\C=C\CC(=O)OC,CCCC[C@@H]1CC[C@@H](/C=C/CC(=O)OC)NO1,-16.6,153.45
19225132,C\C=C(/C)[C@H](O)[C@H](C)[C@H](O)C(C)C,C/C=C(\C)[C@H](O)[C@H](C)[C@H](O)C(C)C,7.7,-3.03
19225774,C[C@@H]1CCCCC[C@@H](O)C(=O)\C=C/C(=O)O1,C[C@@H]1CCCCC[C@@H](O)C(=O)/C=C\C(=O)O1,4.0,-103.48
19225775,C[C@@H]1CCCCC[C@H](O)C(=O)\C=C/C(=O)O1,C[C@@H]1CCCCC[C@H](O)C(=O)/C=C\C(=O)O1,-57.0,-243.42
19225776,C[C@@H]1CCCCC[C@H](O)C(=O)\C=C\C(=O)O1,C[C@@H]1CCCCC[C@H](O)C(=O)/C=C/C(=O)O1,-10.0,62.25
19301665,CC(C)[C@H](CCC(O)=O)C1=C(O)C=CC(C)=C1,Cc1ccc(O)c([C@@H](CCC(=O)O)C(C)C)c1,19.7,-25.19
19301900,COC(=O)C#C[C@H](O)C(C)C,COC(=O)C#C[C@H](O)C(C)C,7.2,-45.22
19303326,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC=CO1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1ccco1,-25.98,183.31
19303328,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC(Cl)=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1cccc(Cl)c1,30.06,-276.61
19303329,CCOC(=O)C(=[N]#N)[C@@H](O)C1=C(Cl)C=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1ccccc1Cl,92.94,-196.67
19303333,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC=C(Cl)C=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1ccc(Cl)cc1,18.04,-108.27
19303336,CCOC(=O)C(=[N]#N)[C@@H](O)\C=C\C1=CC=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)/C=C/c1ccccc1,-4.1,350.03
19303337,CCOC(=O)C(=[N]#N)[C@@H](O)CCC1=CC=CC=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)CCc1ccccc1,-4.1,-29.73
19303793,CC(C)(C)C1=CC=C(C=C1)[C@H]1O[C@@H]1C1=CC=CC=C1,CC(C)(C)c1ccc([C@H]2O[C@@H]2c2ccccc2)cc1,134.0,118.57
19303808,CC1=CC(=CC=C1)[C@H]1O[C@@H]1C1=CC(C)=CC=C1,Cc1cccc([C@H]2O[C@@H]2c2cccc(C)c2)c1,71.0,128.76
19304514,CC#CCO[C@@H](C=C)C1=CC=CC=C1,C=C[C@H](OCC#CC)c1ccccc1,-31.6,-724.69
19304518,C=CCC#CCO[C@@H](C=C)C1=CC=CC=C1,C=CCC#CCO[C@@H](C=C)c1ccccc1,-23.4,-297.86
19304523,[H][C@@]12CC(=O)C(C)=C1CO[C@H]2C1=CC=CC=C1,CC1=C2CO[C@@H](c3ccccc3)[C@@H]2CC1=O,29.2,172.06
19304547,[H][C@@]12CC(=O)C(CC=C)=C1CO[C@H]2C1=CC=CC=C1,C=CCC1=C2CO[C@@H](c3ccccc3)[C@@H]2CC1=O,63.95,334.35
19339449,[H][C@@]1(COC(C)(C)O1)C(=O)[C@@](C)(F)C(=O)OCC,CCOC(=O)[C@](C)(F)C(=O)[C@H]1COC(C)(C)O1,13.3,-24.01
19339450,[H][C@@]1(COC(C)(C)O1)[C@H](O)[C@@](C)(F)C(=O)OCC,CCOC(=O)[C@](C)(F)[C@@H](O)[C@H]1COC(C)(C)O1,-5.7,12.57
19350348,C[C@H]1CC[C@H](C)N1S(=O)(=O)C1=CC=C(C)C=C1,Cc1ccc(S(=O)(=O)N2[C@@H](C)CC[C@@H]2C)cc1,39.3,9.22
19356884,C[C@H](COC(=O)C1=CC=CC=C1)CC#N,C[C@@H](CC#N)COC(=O)c1ccccc1,-14.65,-113.88
19356885,C[C@H](COC(=O)C1=CC=CC=C1)CN=N#N,C[C@@H](CN=[N+]=[N-])COC(=O)c1ccccc1,-19.85,-109.19
19356887,CC[C@@H](CO)COC(=O)C1=CC=CC=C1,CC[C@@H](CO)COC(=O)c1ccccc1,-1.89,42.8
19356889,O=C(OC[C@@H]1COC=CC1)C1=CC=CC=C1,O=C(OC[C@H]1CC=COC1)c1ccccc1,-4.5,-178.13
