id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,specific_rotation_computed_abs,specific_rotation_abs,specific_rotation_power,specific_rotation_power_abs,specific_rotation_computed_power,specific_rotation_computed_power_abs,point_group,is_point_group_chiral,point_group_noH,is_point_group_noH_chiral,specific_rotation_sign,specific_rotation_computed_sign
33370387,C[C@@H]1CC(=O)C2=CC(F)=CC=C2S1,C[C@@H]1CC(=O)c2cc(F)ccc2S1,-85.05,168.29,168.29,85.05,-166.90722300000002,166.90722300000002,330.2623934,330.2623934,C1,True,C1,True,-1.0,1.0
33370388,C[C@@H]1CC(=O)C2=CC=C(F)C=C2S1,C[C@@H]1CC(=O)c2ccc(F)cc2S1,-117.1,120.84,120.84,117.1,-229.80406599999998,229.80406599999998,237.14366639999997,237.14366639999997,C1,True,C1,True,-1.0,1.0
33370389,C[C@@H]1CC(=O)C2=CC(Cl)=CC=C2S1,C[C@@H]1CC(=O)c2cc(Cl)ccc2S1,-106.13,168.49,168.49,106.13,-225.7395713,225.7395713,358.3799149,358.3799149,C1,True,C1,True,-1.0,1.0
33370396,CC(C)(C)[C@H]1CC(=O)C2=CC=CC=C2S1,CC(C)(C)[C@H]1CC(=O)c2ccccc2S1,-0.87,-106.33,106.33,0.87,-1.9169319000000002,1.9169319000000002,-234.28433210000003,234.28433210000003,C1,True,C1,True,-1.0,-1.0
33377213,CN1C(=O)[C@@]2(NCCN3C=CC=C23)C2=CC=CC=C12,CN1C(=O)[C@@]2(NCCn3cccc32)c2ccccc21,-89.52,136.03,136.03,89.52,-226.758636,226.758636,344.57079150000004,344.57079150000004,C1,True,C1,True,-1.0,1.0
33433642,O=[S@@](CCCN=N#N)C1=CC=CC=C1,[N-]=[N+]=NCCC[S@](=O)c1ccccc1,-0.92,-80.87,80.87,0.92,-1.9253208000000004,1.9253208000000004,-169.23988380000003,169.23988380000003,C1,True,C1,True,-1.0,-1.0
33582630,CC(C)(C)OC(=O)NC[C@@H]1OC(=O)C=CC1=O,CC(C)(C)OC(=O)NC[C@@H]1OC(=O)C=CC1=O,-51.0,-365.62,365.62,51.0,-123.03392999999998,123.03392999999998,-882.0326565999999,882.0326565999999,C1,True,C1,True,-1.0,-1.0
33601102,CC(C)OC(=O)[C@](O)(CN(=O)=O)C1=CC=CC=C1,CC(C)OC(=O)[C@](O)(C[N+](=O)[O-])c1ccccc1,-4.2,84.57,84.57,4.2,-10.636668,10.636668,214.17690779999998,214.17690779999998,C1,True,C1,True,-1.0,1.0
33611126,[H][C@]12CC(=O)C(C[C@]1(C)[C@@H](C)CCC2=O)=C(C)C,CC(C)=C1C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,-8.0,-103.48,103.48,8.0,-18.747119999999995,18.747119999999995,-242.49399719999994,242.49399719999994,C1,True,C1,True,-1.0,-1.0
33611129,[H][C@@]12CC(=O)C(C[C@]1(C)[C@@H](C)CCC2=O)=C(C)C,CC(C)=C1C[C@]2(C)[C@@H](C)CCC(=O)[C@@H]2CC1=O,-24.0,189.04,189.04,24.0,-56.241359999999986,56.241359999999986,442.9944455999999,442.9944455999999,C1,True,C1,True,-1.0,1.0
33611130,C[C@H]1CCC(=O)[C@]2(O)CC(=O)C(C[C@]12C)=C(C)C,CC(C)=C1C[C@]2(C)[C@@H](C)CCC(=O)[C@]2(O)CC1=O,9.0,-62.42,62.42,9.0,22.530419999999996,22.530419999999996,-156.26097959999998,156.26097959999998,C1,True,C1,True,1.0,-1.0
33611133,[H][C@@]12CC(=O)C(C[C@]1(C)[C@@H](C)CC[C@@H]2O)=C(C)C,CC(C)=C1C[C@]2(C)[C@@H](C)CC[C@H](O)[C@@H]2CC1=O,42.0,-71.41,71.41,42.0,99.26909999999998,99.26909999999998,-168.78110549999997,168.78110549999997,C1,True,C1,True,1.0,-1.0
33611134,[H][C@]12C[C@@H](O)[C@@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](C[C@H]1O)C(=O)CC[C@@H]2C,-64.0,-107.62,107.62,64.0,-152.55743999999999,152.55743999999999,-256.5348702,256.5348702,C1,True,C1,True,-1.0,-1.0
33611136,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)CC[C@H]2O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](CC1=O)[C@H](O)CC[C@@H]2C,-452.0,-63.7,63.7,452.0,-1077.4369199999999,1077.4369199999999,-151.84232699999998,151.84232699999998,C1,True,C1,True,-1.0,-1.0
33611140,C[C@H]1CC[C@@H](O)[C@@]2(O)C[C@@H](O)[C@@H](C[C@]12C)C(C)=C,C=C(C)[C@@H]1C[C@]2(C)[C@@H](C)CC[C@@H](O)[C@@]2(O)C[C@H]1O,-46.0,4.55,4.55,46.0,-117.01019999999998,117.01019999999998,11.573834999999999,11.573834999999999,C1,True,C1,True,-1.0,1.0
33611141,[H][C@@]12CC(=O)[C@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@H]1C[C@]2(C)[C@@H](C)CCC(=O)[C@@H]2CC1=O,-134.0,-207.65,207.65,134.0,-316.7156999999999,316.7156999999999,-490.7911574999999,490.7911574999999,C1,True,C1,True,-1.0,-1.0
33611144,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,-41.0,-54.51,54.51,41.0,-96.90554999999999,96.90554999999999,-128.8371105,128.8371105,C1,True,C1,True,-1.0,-1.0
33611145,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)CCC2=O)C(C)(C)O,C[C@H]1CCC(=O)[C@H]2CC(=O)[C@H](C(C)(C)O)C[C@@]21C,-28.0,-99.38,99.38,28.0,-70.65911999999999,70.65911999999999,-250.78940519999992,250.78940519999992,C1,True,C1,True,-1.0,-1.0
33611146,[H][C@]12CC(=O)[C@@H](C[C@]1(C)[C@@H](C)[C@H](O)CC2=O)C(C)C,CC(C)[C@@H]1C[C@@]2(C)[C@H](CC1=O)C(=O)C[C@@H](O)[C@@H]2C,-47.0,-108.8,108.8,47.0,-118.60637999999999,118.60637999999999,-274.561152,274.561152,C1,True,C1,True,-1.0,-1.0
33611148,[H][C@]12CC(=O)[C@](O)(C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@@]1(O)C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,54.0,124.5,124.5,54.0,136.27115999999995,136.27115999999995,314.18072999999987,314.18072999999987,C1,True,C1,True,1.0,1.0
33611149,[H][C@]12CC(=O)[C@@](O)(C[C@]1(C)[C@@H](C)CCC2=O)C(C)C,CC(C)[C@]1(O)C[C@@]2(C)[C@H](CC1=O)C(=O)CC[C@@H]2C,8.0,27.73,27.73,8.0,20.188319999999994,20.188319999999994,69.97776419999998,69.97776419999998,C1,True,C1,True,1.0,1.0
33832771,FC[C@H](F)C1=CC=C(C=C1)N(=O)=O,O=[N+]([O-])c1ccc([C@@H](F)CF)cc1,-18.4,32.89,32.89,18.4,-34.434679999999986,34.434679999999986,61.55199049999998,61.55199049999998,C1,True,C1,True,-1.0,1.0
33832825,FC[C@@H](F)C1=CC(=CC=C1)N(=O)=O,O=[N+]([O-])c1cccc([C@H](F)CF)c1,21.7,-7.56,7.56,21.7,40.61046499999999,40.61046499999999,-14.148161999999996,14.148161999999996,C1,True,C1,True,1.0,-1.0
33832826,FC[C@@H](F)C1=C(C=CC=C1)N(=O)=O,O=[N+]([O-])c1ccccc1[C@H](F)CF,-115.0,-397.91,397.91,115.0,-215.21674999999996,215.21674999999996,-744.6686694999999,744.6686694999999,C1,True,C1,True,-1.0,-1.0
33832827,FC[C@@H](F)C1=CC=C(C=C1)C#N,N#Cc1ccc([C@H](F)CF)cc1,28.4,-53.37,53.37,28.4,47.472871999999995,47.472871999999995,-89.21222459999998,89.21222459999998,C1,True,C1,True,1.0,-1.0
33832828,FC[C@@H](F)C1=CC=CC(=C1)C#N,N#Cc1cccc([C@H](F)CF)c1,25.2,-111.61,111.61,25.2,42.12381599999999,42.12381599999999,-186.56504379999996,186.56504379999996,C1,True,C1,True,1.0,-1.0
33832829,FC[C@@H](F)C1=CC=C(C=C1)C(F)(F)F,FC[C@@H](F)c1ccc(C(F)(F)F)cc1,13.1,-34.0,34.0,13.1,27.528994999999995,27.528994999999995,-71.44929999999998,71.44929999999998,C1,True,C1,True,1.0,-1.0
33832833,COC(=O)[C@@H](O)CC1=C(C)C=C(C)C=C1C,COC(=O)[C@@H](O)Cc1c(C)cc(C)cc1C,2.8,122.82,122.82,2.8,6.223952,6.223952,273.00920879999995,273.00920879999995,C1,True,C1,True,1.0,1.0
33832837,FC[C@@H](F)C1=C(Cl)C=CC(=C1)N(=O)=O,O=[N+]([O-])c1ccc(Cl)c([C@H](F)CF)c1,15.2,-20.0,20.0,15.2,33.68167999999999,33.68167999999999,-44.31799999999999,44.31799999999999,C1,True,C1,True,1.0,-1.0
33832838,FC[C@@H](F)C1=C(F)C=CC(=C1)N(=O)=O,O=[N+]([O-])c1ccc(F)c([C@H](F)CF)c1,6.1,-46.91,46.91,6.1,12.513234999999998,12.513234999999998,-96.22882849999998,96.22882849999998,C1,True,C1,True,1.0,-1.0
33832840,FC[C@@H](F)C1=CC(F)=C(C=C1)C#N,N#Cc1ccc([C@H](F)CF)cc1F,20.1,-59.73,59.73,20.1,37.21474799999999,37.21474799999999,-110.58890039999997,110.58890039999997,C1,True,C1,True,1.0,-1.0
33832845,FC[C@@H](F)C1=CC=C(C=C1)C(=O)C(F)(F)F,O=C(c1ccc([C@H](F)CF)cc1)C(F)(F)F,16.7,-21.8,21.8,16.7,39.77188499999999,39.77188499999999,-51.91779,51.91779,C1,True,C1,True,1.0,-1.0
33862798,[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@]11C[C@]1(C)C(=O)N2C,CN1C(=O)[C@@]2(C)C[C@]23c2cccc4[nH]cc(c24)C[C@@H]13,-81.0,-127.73,127.73,81.0,-204.37677,204.37677,-322.2845041,322.2845041,C1,True,C1,True,-1.0,-1.0
33886031,[H][C@]12OCO[C@@H](C(=O)OC)[C@@]1([H])OCO[C@@H]2CCl,COC(=O)[C@@H]1OCO[C@H]2[C@@H]1OCO[C@@H]2CCl,37.9,-48.69,48.69,37.9,95.75434999999999,95.75434999999999,-123.01528499999999,123.01528499999999,C1,True,C1,True,1.0,-1.0
33934539,CCN(CC)C1=C2N=CN([C@@H](C)CO)C2=NC=N1,CCN(CC)c1ncnc2c1ncn2[C@@H](C)CO,-22.0,195.58,195.58,22.0,-54.84996,54.84996,487.61614440000005,487.61614440000005,C1,True,C1,True,-1.0,1.0
33994262,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(Cl)C=C1,CC[C@@H](/C=C/c1ccc(Cl)cc1)C[N+](=O)[O-],-48.7,-171.51,171.51,48.7,-116.734874,116.734874,-411.11290019999996,411.11290019999996,C1,True,C1,True,-1.0,-1.0
33994263,CC[C@H](CN(=O)=O)\C=C\C1=CC=CC(Cl)=C1,CC[C@@H](/C=C/c1cccc(Cl)c1)C[N+](=O)[O-],-39.0,-82.09,82.09,39.0,-93.48377999999998,93.48377999999998,-196.77137179999997,196.77137179999997,C1,True,C1,True,-1.0,-1.0
33994264,CC[C@H](CN(=O)=O)\C=C\C1=C(Cl)C=CC=C1,CC[C@@H](/C=C/c1ccccc1Cl)C[N+](=O)[O-],-38.8,-288.99,288.99,38.8,-93.00437599999998,93.00437599999998,-692.7148097999999,692.7148097999999,C1,True,C1,True,-1.0,-1.0
33994265,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(F)C=C1,CC[C@@H](/C=C/c1ccc(F)cc1)C[N+](=O)[O-],-36.6,-224.96,224.96,36.6,-81.70840199999999,81.70840199999999,-502.21645119999994,502.21645119999994,C1,True,C1,True,-1.0,-1.0
33994266,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(C)C=C1,CC[C@@H](/C=C/c1ccc(C)cc1)C[N+](=O)[O-],-56.1,-0.25,0.25,56.1,-123.01832399999998,123.01832399999998,-0.5482099999999999,0.5482099999999999,C1,True,C1,True,-1.0,-1.0
33994267,CC[C@H](CN(=O)=O)\C=C\C1=CC=C(OC)C=C1,CC[C@@H](/C=C/c1ccc(OC)cc1)C[N+](=O)[O-],-51.3,-117.74,117.74,51.3,-120.70017899999998,120.70017899999998,-277.0222041999999,277.0222041999999,C1,True,C1,True,-1.0,-1.0
33994268,CC[C@H](CN(=O)=O)\C=C\C1=CC=CC(OC)=C1,CC[C@@H](/C=C/c1cccc(OC)c1)C[N+](=O)[O-],-39.6,-163.26,163.26,39.6,-93.17206799999998,93.17206799999998,-384.1230257999999,384.1230257999999,C1,True,C1,True,-1.0,-1.0
33994269,CC[C@H](CN(=O)=O)\C=C\C1=C(OC)C=CC=C1,CC[C@@H](/C=C/c1ccccc1OC)C[N+](=O)[O-],-35.7,65.55,65.55,35.7,-83.99603099999999,83.99603099999999,154.22800649999996,154.22800649999996,C1,True,C1,True,-1.0,1.0
33994270,CC[C@H](CN(=O)=O)\C=C\C1=CC=CO1,CC[C@@H](/C=C/c1ccco1)C[N+](=O)[O-],-47.9,-102.95,102.95,47.9,-93.50942199999997,93.50942199999997,-200.97693099999998,200.97693099999998,C1,True,C1,True,-1.0,-1.0
33994272,CC[C@H](CN(=O)=O)\C=C\C1=CC2=CC=CC=C2C=C1,CC[C@@H](/C=C/c1ccc2ccccc2c1)C[N+](=O)[O-],-42.9,-403.32,403.32,42.9,-109.53099299999998,109.53099299999998,-1029.7445244,1029.7445244,C1,True,C1,True,-1.0,-1.0
33994277,CCOC(=O)\C=C\[C@H](CC)CN(=O)=O,CCOC(=O)/C=C/[C@H](CC)C[N+](=O)[O-],-8.8,-105.21,105.21,8.8,-17.707535999999998,17.707535999999998,-211.70566619999994,211.70566619999994,C1,True,C1,True,-1.0,-1.0
33994296,CC[C@H](CN(=O)=O)\C=C\C1=CC=CC=C1,CC[C@@H](/C=C/c1ccccc1)C[N+](=O)[O-],-63.0,-364.62,364.62,63.0,-129.31190999999998,129.31190999999998,-748.4080734,748.4080734,C1,True,C1,True,-1.0,-1.0
34004546,CCCCC[C@@H](CC=O)C(=O)C1=CC=CC=C1,CCCCC[C@@H](CC=O)C(=O)c1ccccc1,-36.67,-51.57,51.57,36.67,-85.1928441,85.1928441,-119.8089711,119.8089711,C1,True,C1,True,-1.0,-1.0
34009156,CC1=CC=C([C@@H](O)C2=CC=CC=C2)C2=CC=CC=C12,Cc1ccc([C@@H](O)c2ccccc2)c2ccccc12,-35.38,159.76,159.76,35.38,-87.85738500000001,87.85738500000001,396.72402,396.72402,C1,True,C1,True,-1.0,1.0
34018250,CC(C)OC(=O)[C@](O)(CN(=O)=O)C1=CC=CO1,CC(C)OC(=O)[C@](O)(C[N+](=O)[O-])c1ccco1,3.1,-29.06,29.06,3.1,7.539665,7.539665,-70.67827899999999,70.67827899999999,C1,True,C1,True,1.0,-1.0
34024064,CC[C@]1(C)CCCC(Cl)=C1C=O,CC[C@]1(C)CCCC(Cl)=C1C=O,14.0,19.3,19.3,14.0,26.135479999999998,26.135479999999998,36.029626,36.029626,C1,True,C1,True,1.0,1.0
34024065,C[C@@]1(CCCCO)CCCC(Cl)=C1C=O,C[C@@]1(CCCCO)CCCC(Cl)=C1C=O,18.0,-89.72,89.72,18.0,41.53229999999999,41.53229999999999,-207.01544199999998,207.01544199999998,C1,True,C1,True,1.0,-1.0
34096843,[H][C@]12O[C@@]1([H])[C@@]1([H])C[C@]2([H])[C@]2([H])C=CC(=O)[C@]12[H],O=C1C=C[C@H]2[C@H]3C[C@H]([C@@H]4O[C@H]34)[C@@H]12,-200.8,-134.43,134.43,200.8,-325.673504,325.673504,-218.02932840000003,218.02932840000003,C1,True,C1,True,-1.0,-1.0
34096844,[H][C@@]12CC[C@@]([H])(C1)[C@@]1([H])C(=O)C=C[C@@]21[H],O=C1C=C[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12,-777.3,-141.0,141.0,777.3,-1151.9974649999997,1151.9974649999997,-208.96904999999998,208.96904999999998,C1,True,C1,True,-1.0,-1.0
34096847,[H][C@@]12CC[C@@]([H])(C1)[C@@]1([H])C(=O)C(CO)=C[C@@]21[H],O=C1C(CO)=C[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12,-126.5,-43.16,43.16,126.5,-225.46221499999996,225.46221499999996,-76.92449959999998,76.92449959999998,C1,True,C1,True,-1.0,-1.0
34096848,[H][C@@]12CC[C@@]([H])(C1)[C@@]1([H])C(=O)C(=C[C@@]21[H])[Si](C)(C)C,C[Si](C)(C)C1=C[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1=O,-142.0,-15.87,15.87,142.0,-312.9509599999999,312.9509599999999,-34.975575599999985,34.975575599999985,C1,True,C1,True,-1.0,-1.0
34096871,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(CCCCC)=C[C@@]21[H],CCCCCC1=C[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,-37.6,9.89,9.89,37.6,-81.337824,81.337824,21.3944436,21.3944436,C1,True,C1,True,-1.0,1.0
34096872,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(CCC(C)C)=C[C@@]21[H],CC(C)CCC1=C[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,-58.0,-168.95,168.95,58.0,-125.46791999999999,125.46791999999999,-365.47939799999995,365.47939799999995,C1,True,C1,True,-1.0,-1.0
34096873,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(=C[C@@]21[H])C1CC1,O=C1C(C2CC2)=C[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1,-34.6,105.96,105.96,34.6,-64.443884,64.443884,197.35473839999997,197.35473839999997,C1,True,C1,True,-1.0,1.0
34096874,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(=C[C@@]21[H])C1CCCCC1,O=C1C(C2CCCCC2)=C[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1,-42.5,-139.72,139.72,42.5,-97.042375,97.042375,-319.0296620000001,319.0296620000001,C1,True,C1,True,-1.0,-1.0
34096875,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(COC3=CC=CC=C3)=C[C@@]21[H],O=C1C(COc2ccccc2)=C[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1,-2.7,29.65,29.65,2.7,-6.812451000000001,6.812451000000001,74.8108045,74.8108045,C1,True,C1,True,-1.0,1.0
34096876,[H][C@]12C[C@]([H])(C=C1)[C@@]1([H])C(=O)C(COC)=C[C@@]21[H],COCC1=C[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,-70.0,-21.59,21.59,70.0,-133.1694,133.1694,-41.0732478,41.0732478,C1,True,C1,True,-1.0,-1.0
34151892,CO[C@@]1(CC(C)=C)CNCC=C(C)C1,C=C(C)C[C@]1(OC)CNCC=C(C)C1,19.8,120.91,120.91,19.8,38.670587999999995,38.670587999999995,236.1444845999999,236.1444845999999,C1,True,C1,True,1.0,1.0
34151894,CO[C@@]1(CNCC=C1)C=C,C=C[C@]1(OC)C=CCNC1,52.1,-136.67,136.67,52.1,72.52215799999999,72.52215799999999,-190.24190659999996,190.24190659999996,C1,True,C1,True,1.0,-1.0
34151898,OC[C@@]1(OCC=C1)C=C,C=C[C@]1(CO)C=CCO1,325.0,28.64,28.64,325.0,410.0037499999999,410.0037499999999,36.13079199999999,36.13079199999999,C1,True,C1,True,1.0,1.0
34151901,CC(=C)[C@]1(O)CNCC=C1C,C=C(C)[C@]1(O)CNCC=C1C,-10.5,-21.05,21.05,10.5,-16.088624999999997,16.088624999999997,-32.2538625,32.2538625,C1,True,C1,True,-1.0,-1.0
34151905,CO[C@@]1(CC(C)=C)CNCC\C=C(C)/C1,C=C(C)C[C@]1(OC)CNCC/C=C(/C)C1,-69.9,-51.27,51.27,69.9,-146.32376699999998,146.32376699999998,-107.32502909999998,107.32502909999998,C1,True,C1,True,-1.0,-1.0
34151906,CC(=C)C[C@]1(O)CNCC=C(C)C1,C=C(C)C[C@]1(O)CNCC=C(C)C1,-75.8,-286.14,286.14,75.8,-137.40948199999997,137.40948199999997,-518.7117305999999,518.7117305999999,C1,True,C1,True,-1.0,-1.0
34151909,CO[C@@]1(CNCCC=C1)C=C,C=C[C@]1(OC)C=CCCNC1,-4.2,-139.44,139.44,4.2,-6.435449999999999,6.435449999999999,-213.65693999999996,213.65693999999996,C1,True,C1,True,-1.0,-1.0
34157652,CC1=C(C)C2=CC(=O)[C@](C)(O)C(=O)C2=CO1,CC1=C(C)C2=CC(=O)[C@](C)(O)C(=O)C2=CO1,-21.9,179.9,179.9,21.9,-48.22905599999999,48.22905599999999,396.1829759999999,396.1829759999999,C1,True,C1,True,-1.0,1.0
34163321,[H][C@@]1(OC(C)(C)O[C@]1([H])[C@H](O)CC#C)[C@H](O)CO,C#CC[C@@H](O)[C@H]1OC(C)(C)O[C@@H]1[C@H](O)CO,20.0,84.12,84.12,20.0,46.052,46.052,193.694712,193.694712,C1,True,C1,True,1.0,1.0
34163323,[H][C@@]1(OC(C)(C)O[C@]1([H])[C@H](O)CC#C)[C@H](O)CN=N#N,C#CC[C@@H](O)[C@H]1OC(C)(C)O[C@@H]1[C@H](O)CN=[N+]=[N-],28.33,200.25,200.25,28.33,72.31912419999999,72.31912419999999,511.18618499999997,511.18618499999997,C1,True,C1,True,1.0,1.0
34256809,CCCCCC[C@H](C)CCC=C,C=CCC[C@@H](C)CCCCCC,-5.0,-64.56,64.56,5.0,-8.416199999999998,8.416199999999998,-108.66997439999997,108.66997439999997,C1,True,C1,True,-1.0,-1.0
34274736,CC(=C)C[C@]1(CO)CC(C)=C(C)CO1,C=C(C)C[C@]1(CO)CC(C)=C(C)CO1,28.8,-44.41,44.41,28.8,56.53151999999999,56.53151999999999,-87.17238899999998,87.17238899999998,C1,True,C1,True,1.0,-1.0
34274782,CC(=C)[C@@]1(CO)OCC=C1C,C=C(C)[C@@]1(CO)OCC=C1C,-136.5,-119.78,119.78,136.5,-210.49528499999997,210.49528499999997,-184.71154019999997,184.71154019999997,C1,True,C1,True,-1.0,-1.0
34274783,CC(=C)[C@@]1(CO)OCC(C)=C1C,C=C(C)[C@@]1(CO)OCC(C)=C1C,-112.7,-135.14,135.14,112.7,-189.60197199999996,189.60197199999996,-227.35413039999992,227.35413039999992,C1,True,C1,True,-1.0,-1.0
34274784,OC[C@@]1(CC=C)CC=CCO1,C=CC[C@]1(CO)CC=CCO1,42.2,171.18,171.18,42.2,65.07619799999999,65.07619799999999,263.9749661999999,263.9749661999999,C1,True,C1,True,1.0,1.0
34274785,CC(=C)C[C@]1(CO)CC(C)=CCO1,C=C(C)C[C@]1(CO)CC(C)=CCO1,37.7,-76.18,76.18,37.7,68.713151,68.713151,-138.8479534,138.8479534,C1,True,C1,True,1.0,-1.0
34288292,C([C@H]1CO1)C1=CC=C(C=C1)C1=CC=CC=C1,c1ccc(-c2ccc(C[C@H]3CO3)cc2)cc1,59.7,-24.28,24.28,59.7,125.53477199999999,125.53477199999999,-51.05501279999999,51.05501279999999,C1,True,C1,True,1.0,-1.0
34288293,O[C@H](CN=N#N)CC1=CC=C(C=C1)C1=CC=CC=C1,[N-]=[N+]=NC[C@@H](O)Cc1ccc(-c2ccccc2)cc1,-55.3,577.22,577.22,55.3,-140.077665,140.077665,1462.127121,1462.127121,C1,True,C1,True,-1.0,1.0
34290726,CCCC1=CCC[C@@H]1C(=O)C1=CC=CC=C1,CCCC1=CCC[C@@H]1C(=O)c1ccccc1,-19.6,173.85,173.85,19.6,-42.00436800000001,42.00436800000001,372.57445799999994,372.57445799999994,C1,True,C1,True,-1.0,1.0
34290727,CCC1=CCC[C@@H]1C(=O)C1=CC=CC=C1,CCC1=CCC[C@@H]1C(=O)c1ccccc1,-23.1,167.73,167.73,23.1,-46.264911000000005,46.264911000000005,335.9313213,335.9313213,C1,True,C1,True,-1.0,1.0
34290728,CCCCC1=CCC[C@@H]1C(=O)C1=CC=CC=C1,CCCCC1=CCC[C@@H]1C(=O)c1ccccc1,-31.4,150.18,150.18,31.4,-71.69719,71.69719,342.91350300000005,342.91350300000005,C1,True,C1,True,-1.0,1.0
34290729,CC(C)CC1=CCC[C@@H]1C(=O)C1=CC=CC=C1,CC(C)CC1=CCC[C@@H]1C(=O)c1ccccc1,-24.9,-378.11,378.11,24.9,-56.855415,56.855415,-863.3574685000001,863.3574685000001,C1,True,C1,True,-1.0,-1.0
34290731,O=C([C@H]1CCC=C1C1=CC=CC=C1)C1=CC=CC=C1,O=C(c1ccccc1)[C@H]1CCC=C1c1ccccc1,-34.6,-401.3,401.3,34.6,-85.92044999999999,85.92044999999999,-996.5282249999998,996.5282249999998,C1,True,C1,True,-1.0,-1.0
34290735,C=CCC1=CCC[C@@H]1C(=O)C1=CC=CC=C1,C=CCC1=CCC[C@@H]1C(=O)c1ccccc1,-1.5,-79.85,79.85,1.5,-3.18438,3.18438,-169.51516199999998,169.51516199999998,C1,True,C1,True,-1.0,-1.0
34290736,CCCC1=CCC[C@@H]1C(=O)C1=C(OC)C=CC=C1,CCCC1=CCC[C@@H]1C(=O)c1ccccc1OC,-45.0,-75.47,75.47,45.0,-109.95029999999998,109.95029999999998,-184.3988698,184.3988698,C1,True,C1,True,-1.0,-1.0
34290740,CCCC1=CCC[C@@]11CC2=C(C=CC=C2)C1=O,CCCC1=CCC[C@@]12Cc1ccccc1C2=O,-131.7,-385.08,385.08,131.7,-298.06212299999993,298.06212299999993,-871.5092051999999,871.5092051999999,C1,True,C1,True,-1.0,-1.0
34290741,CCCC1=CCC[C@@]11CCC2=C(C=CC=C2)C1=O,CCCC1=CCC[C@@]12CCc1ccccc1C2=O,-12.3,-122.85,122.85,12.3,-29.562558,29.562558,-295.26506099999995,295.26506099999995,C1,True,C1,True,-1.0,-1.0
34290742,CC1=CCC[C@@]11CCC2=C(C=CC=C2)C1=O,CC1=CCC[C@@]12CCc1ccccc1C2=O,-21.1,-50.8,50.8,21.1,-44.79361200000001,44.79361200000001,-107.844336,107.844336,C1,True,C1,True,-1.0,-1.0
34290744,CCCC1=CCC[C@@H]1C(=O)C1=CC=CS1,CCCC1=CCC[C@@H]1C(=O)c1cccs1,-89.5,177.68,177.68,89.5,-197.20161499999998,197.20161499999998,391.4947816,391.4947816,C1,True,C1,True,-1.0,1.0
34290745,CCCC1=CCC[C@@H]1C(=O)C1=CC=CO1,CCCC1=CCC[C@@H]1C(=O)c1ccco1,-103.8,163.61,163.61,103.8,-212.03122199999999,212.03122199999999,334.2045109,334.2045109,C1,True,C1,True,-1.0,1.0
34290746,CCCC1=CCC[C@@H]1C(=O)CC,CCCC1=CCC[C@@H]1C(=O)CC,-189.3,-374.42,374.42,189.3,-314.73775199999994,314.73775199999994,-622.5256687999998,622.5256687999998,C1,True,C1,True,-1.0,-1.0
34290747,CCCCC(=O)[C@H]1CCC=C1CCC,CCCCC(=O)[C@H]1CCC=C1CCC,-136.9,-192.81,192.81,136.9,-266.02134199999995,266.02134199999995,-374.66453579999995,374.66453579999995,C1,True,C1,True,-1.0,-1.0
34290748,CCCC1=CCC[C@@]11CCCC1=O,CCCC1=CCC[C@@]12CCCC2=O,-42.5,-473.14,473.14,42.5,-75.76687499999998,75.76687499999998,-843.4903349999997,843.4903349999997,C1,True,C1,True,-1.0,-1.0
